record_type,record_id,record_origin,financial_origin,spine_id,membership_lineage_id,identity_segment_id,company_name,ticker,cik,identity_basis,canonical_company_name,canonical_ticker,canonical_cik,identity_correction_target_cik,sp_entry_date,sp_entry_precision,sp_exit_date,sp_exit_precision,membership_source_ids,membership_source_urls,entry_source_ids,entry_source_urls,exit_source_ids,exit_source_urls,identity_source_ids,identity_source_urls,pending_canonical_entry_date,pending_canonical_exit_date,pending_membership_evidence_url,fiscal_year,fiscal_year_source_file,fiscal_year_source_url,fiscal_year_sec_accession,fiscal_year_source_evidence,period_end,period_end_precision,period_end_source_file,period_end_source_url,period_end_sec_accession,period_end_source_evidence,revenue_usd,revenue_source_file,revenue_source_url,revenue_sec_accession,revenue_xbrl_concept,revenue_source_verification,net_income_usd,net_income_source_file,net_income_source_url,net_income_sec_accession,net_income_xbrl_concept,net_income_source_verification,total_assets_usd,total_assets_source_file,total_assets_source_url,total_assets_sec_accession,total_assets_xbrl_concept,total_assets_source_verification,financial_fields_populated,financial_fields_sourced,source_integrity_status,membership_validation_status,membership_validation_method,merge_eligibility,publication_disposition,issue_flags,validation_note,step6_resolution_note,step6_resolution_source_url,step9_identity_check,step9_temporal_check,step9_uniqueness_check,step9_source_check,step9_unit_sanity_check,step9_integrity_status,step9_publication_disposition,step9_issue_flags,step9_note,membership_publication_scope,researchable_missing_count,accepted_missing_count,researchable_missing_fields,accepted_missing_fields,membership_exit_year,membership_exit_year_basis,current_company_record_status,financial_data_status,current_membership_certification_date,current_membership_primary_source_url,current_membership_crosscheck_source_url,current_membership_certification_note,membership_entry_year,membership_entry_month,membership_entry_precision_level,membership_entry_source_url,membership_entry_known_by_year,membership_entry_known_by_month,membership_entry_known_by_source_url,membership_exit_month,membership_exit_precision_level,membership_exit_source_url
MASTER,SP500_GREEN_004748,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0025,,,Analog Devices,ADI,0000006281,CANONICAL_LEGAL_SPELL,Analog Devices,ADI,0000006281,,1999-10-12,DAY,,OPEN,SPINE_SRC_00057;SPINE_SRC_00058;SPINE_SRC_00059;SPINE_SRC_00060;SPINE_SRC_02937;SPINE_SRC_02938;SPINE_SRC_03847;SPINE_SRC_03848,https://www.sec.gov/files/company_tickers.json;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://data.sec.gov/submissions/CIK0000006281.json;https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00059;SPINE_SRC_02937,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00060;SPINE_SRC_03847;SPINE_SRC_03848,https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00057;SPINE_SRC_00058;SPINE_SRC_02938,https://www.sec.gov/files/company_tickers.json;https://data.sec.gov/submissions/CIK0000006281.json,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/6281/0000950135-01-000177.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,,,,,,,2577547000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/6281/0000950135-01-000177.txt,,,OK; SWEEP_CONFIRMED; agreeing_source_rows=1; ASSURANCE=SINGLE_AGREEING_SOURCE,607132000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/6281/0000950135-01-000177.txt,,,OK; SWEEP_CONFIRMED; agreeing_source_rows=1; ASSURANCE=SINGLE_AGREEING_SOURCE,,,,,,,2,2,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CONSERVATIVE_FULL_YEAR_CONTAINED,FULL_FISCAL_YEAR_CONTAINED,ELIGIBLE,PUBLISH_ELIGIBLE,MISSING_PERIOD_END,Exact period_end remains blank. Membership is certified because every possible date in the stated calendar fiscal year lies within the same half-open legal membership spell.,,,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,CURRENT_OPEN,0,2,,total_assets_usd;period_end,,CURRENT_OR_OPEN_SPELL_NO_EXIT,CURRENT_COMPANY_WITH_FINANCIAL_DATA,FINANCIAL_DATA_PRESENT,,,,,1999,10,DAY,,,,,,,
MASTER,SP500_GREEN_004735,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0035,,,Aflac,AFL,0000004977,CANONICAL_LEGAL_SPELL,Aflac,AFL,0000004977,,1999-05-28,DAY,,OPEN,SPINE_SRC_00069;SPINE_SRC_00070;SPINE_SRC_00071;SPINE_SRC_00072;SPINE_SRC_02941;SPINE_SRC_02942;SPINE_SRC_03851;SPINE_SRC_03852,https://www.sec.gov/files/company_tickers.json;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://data.sec.gov/submissions/CIK0000004977.json;https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00071;SPINE_SRC_02941,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00072;SPINE_SRC_03851;SPINE_SRC_03852,https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00069;SPINE_SRC_00070;SPINE_SRC_02942,https://www.sec.gov/files/company_tickers.json;https://data.sec.gov/submissions/CIK0000004977.json,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,,,,,,,9720000000,SEC_EDGAR_PRIMARY_RESEARCH_2026-08-17,https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt,,,PRIMARY_SEC_CERTIFIED_2026-08-17 | AFLAC annual report total revenues.,687000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt,,,OK; SWEEP_CONFIRMED; agreeing_source_rows=1; ASSURANCE=SINGLE_AGREEING_SOURCE,37232000000,SEC_EDGAR_PRIMARY_RESEARCH_2026-08-17,https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt,,,PRIMARY_SEC_CERTIFIED_2026-08-17 | AFLAC annual report total assets.,3,3,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CONSERVATIVE_FULL_YEAR_CONTAINED,FULL_FISCAL_YEAR_CONTAINED,ELIGIBLE,PUBLISH_ELIGIBLE,MISSING_PERIOD_END,Exact period_end remains blank. Membership is certified because every possible date in the stated calendar fiscal year lies within the same half-open legal membership spell.,2026-08-17 primary research resolved revenue_usd: AFLAC annual report total revenues. | 2026-08-17 primary research resolved total_assets_usd: AFLAC annual report total assets.,https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,CURRENT_OPEN,0,1,,period_end,,CURRENT_OR_OPEN_SPELL_NO_EXIT,CURRENT_COMPANY_WITH_FINANCIAL_DATA,FINANCIAL_DATA_PRESENT,,,,,1999,05,DAY,,,,,,,
MASTER,SP500_GREEN_005251,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0080,,,Aon plc,AON,0000315293,CANONICAL_LEGAL_SPELL,Aon plc,AON,0000315293,,1996-04-23,DAY,,OPEN,SPINE_SRC_00173;SPINE_SRC_00174;SPINE_SRC_00175;SPINE_SRC_00176;SPINE_SRC_02953;SPINE_SRC_02954;SPINE_SRC_03881;SPINE_SRC_03882,https://www.sec.gov/files/company_tickers.json;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://data.sec.gov/submissions/CIK0000315293.json;https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00175;SPINE_SRC_02953,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00176;SPINE_SRC_03881;SPINE_SRC_03882,https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00173;SPINE_SRC_00174;SPINE_SRC_02954,https://www.sec.gov/files/company_tickers.json;https://data.sec.gov/submissions/CIK0000315293.json,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/315293/0000948572-01-000011.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,,,,,,,4367000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/315293/0000948572-01-000011.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,474000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/315293/0000948572-01-000011.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,6754000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/315293/0000948572-01-000011.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,3,3,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CONSERVATIVE_FULL_YEAR_CONTAINED,FULL_FISCAL_YEAR_CONTAINED,ELIGIBLE,PUBLISH_ELIGIBLE,MISSING_PERIOD_END,Exact period_end remains blank. Membership is certified because every possible date in the stated calendar fiscal year lies within the same half-open legal membership spell.,,,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,CURRENT_OPEN,0,1,,period_end,,CURRENT_OR_OPEN_SPELL_NO_EXIT,CURRENT_COMPANY_WITH_FINANCIAL_DATA,FINANCIAL_DATA_PRESENT,,,,,1996,04,DAY,,,,,,,
MASTER,SP500_GREEN_004912,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0136,,,Franklin Resources,BEN,0000038777,CANONICAL_LEGAL_SPELL,Franklin Resources,BEN,0000038777,,1998-04-29,DAY,,OPEN,SPINE_SRC_00305;SPINE_SRC_00306;SPINE_SRC_00307;SPINE_SRC_00308;SPINE_SRC_02979;SPINE_SRC_02980;SPINE_SRC_03915;SPINE_SRC_03916,https://www.sec.gov/files/company_tickers.json;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://data.sec.gov/submissions/CIK0000038777.json;https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00307;SPINE_SRC_02979,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00308;SPINE_SRC_03915;SPINE_SRC_03916,https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00305;SPINE_SRC_00306;SPINE_SRC_02980,https://www.sec.gov/files/company_tickers.json;https://data.sec.gov/submissions/CIK0000038777.json,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/38777/0000038777-00-000380.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,,,,,,,2340000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/38777/0000038777-00-000380.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,,,,,,,4042000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/38777/0000038777-00-000380.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,2,2,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CONSERVATIVE_FULL_YEAR_CONTAINED,FULL_FISCAL_YEAR_CONTAINED,ELIGIBLE,PUBLISH_ELIGIBLE,MISSING_PERIOD_END,Exact period_end remains blank. Membership is certified because every possible date in the stated calendar fiscal year lies within the same half-open legal membership spell.,,,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,CURRENT_OPEN,0,2,,net_income_usd;period_end,,CURRENT_OR_OPEN_SPELL_NO_EXIT,CURRENT_COMPANY_WITH_FINANCIAL_DATA,FINANCIAL_DATA_PRESENT,,,,,1998,04,DAY,,,,,,,
MASTER,SP500_GREEN_004798,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0138,,,Brown-Forman Corporation,BF.B,0000014693,CANONICAL_LEGAL_SPELL,Brown-Forman Corporation,BF.B,0000014693,,1982-10-13,DAY,,OPEN,SPINE_SRC_00309;SPINE_SRC_00310;SPINE_SRC_00311;SPINE_SRC_00312;SPINE_SRC_02819;SPINE_SRC_02820;SPINE_SRC_03917;SPINE_SRC_03918,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000014693&type=&dateb=&owner=include&count=40;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://data.sec.gov/submissions/CIK0000014693.json;https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00311;SPINE_SRC_02819,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00312;SPINE_SRC_03917;SPINE_SRC_03918,https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00309;SPINE_SRC_00310;SPINE_SRC_02820,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000014693&type=&dateb=&owner=include&count=40;https://data.sec.gov/submissions/CIK0000014693.json,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/14693/0000014693-00-000016.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,,,,,,,2009000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/14693/0000014693-00-000016.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,202000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/14693/0000014693-00-000016.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,1083000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/14693/0000014693-00-000016.txt,,,OK; SWEEP_OWN_ONLY; agreeing_source_rows=1; ASSURANCE=OWN_SOURCE_ONLY; ASSURANCE=SINGLE_AGREEING_SOURCE,3,3,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CONSERVATIVE_FULL_YEAR_CONTAINED,FULL_FISCAL_YEAR_CONTAINED,ELIGIBLE,PUBLISH_ELIGIBLE,MISSING_PERIOD_END,Exact period_end remains blank. Membership is certified because every possible date in the stated calendar fiscal year lies within the same half-open legal membership spell.,,,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,CURRENT_OPEN,0,1,,period_end,,CURRENT_OR_OPEN_SPELL_NO_EXIT,CURRENT_COMPANY_WITH_FINANCIAL_DATA,FINANCIAL_DATA_PRESENT,,,,,1982,10,DAY,,,,,,,
MASTER,SP500_GREEN_004759,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0151,,,"The Bank of New York Company, Inc.",BK,0000009626,CANONICAL_LEGAL_SPELL,"The Bank of New York Company, Inc.",BK,0000009626,,1995-03-30,DAY,2026-05-21,DAY,SPINE_SRC_00345;SPINE_SRC_00346;SPINE_SRC_00347;SPINE_SRC_00348;SPINE_SRC_02791;SPINE_SRC_02792;SPINE_SRC_03467;SPINE_SRC_04553,https://data.sec.gov/submissions/CIK0000009626.json;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://www.sec.gov/Archives/edgar/data/9626/0000009626-99-000010.txt;https://raw.githubusercontent.com/fja05680/sp500/refs/heads/master/sp500_ticker_start_end.csv,SPINE_SRC_00347;SPINE_SRC_02791,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00348;SPINE_SRC_04553,https://raw.githubusercontent.com/fja05680/sp500/refs/heads/master/sp500_ticker_start_end.csv,SPINE_SRC_00345;SPINE_SRC_00346;SPINE_SRC_02792;SPINE_SRC_03467,https://data.sec.gov/submissions/CIK0000009626.json;https://www.sec.gov/Archives/edgar/data/9626/0000009626-99-000010.txt,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/9626/0000009626-01-000009.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,2000-12-31,DAY,sp500_period_end_recovery_batch01_20260813.xlsx,https://www.sec.gov/Archives/edgar/data/9626/0000009626-01-000009.txt,,SEC 10-K filing detail for Bank of New York Co Inc shows Fiscal Year End 1231; the company has the same CIK 0000009626 across these rows.,,,,,,,1429000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/9626/0000009626-01-000009.txt,,,OK; agreeing_source_rows=1; ASSURANCE=SINGLE_AGREEING_SOURCE,77114000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/9626/0000009626-01-000009.txt,,,OK; agreeing_source_rows=1; ASSURANCE=SINGLE_AGREEING_SOURCE,2,2,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CERTIFIED_SPINE,PASS,ELIGIBLE,PUBLISH_ELIGIBLE,,,,,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,HISTORICAL_SPELL,0,1,,revenue_usd,2007,,,FINANCIAL_DATA_PRESENT,,,,,1995,03,DAY,,,,,07,DAY,
MASTER,SP500_GREEN_004755,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0156,,,BALL Corp,BLL,0000009389,CANONICAL_LEGAL_SPELL,BALL Corp,BLL,0000009389,,1984-10-03,DAY,,OPEN,SPINE_SRC_00361;SPINE_SRC_00362;SPINE_SRC_00363;SPINE_SRC_00364;SPINE_SRC_02789;SPINE_SRC_02790;SPINE_SRC_03927;SPINE_SRC_03928,https://data.sec.gov/submissions/CIK0000009389.json;https://www.sec.gov/files/company_tickers.json;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://www.sec.gov/Archives/edgar/data/9389/000000938909000006/0000009389-09-000006-index.htm;https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00363;SPINE_SRC_02789,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00364;SPINE_SRC_03927;SPINE_SRC_03928,https://www.spglobal.com/spdji/en/indices/equity/sp-500/;https://raw.githubusercontent.com/datasets/s-and-p-500-companies/master/data/constituents.csv,SPINE_SRC_00361;SPINE_SRC_00362;SPINE_SRC_02790,https://data.sec.gov/submissions/CIK0000009389.json;https://www.sec.gov/files/company_tickers.json;https://www.sec.gov/Archives/edgar/data/9389/000000938909000006/0000009389-09-000006-index.htm,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/9389/0000009389-01-500003.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,,,,,,,3664000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/9389/0000009389-01-500003.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,68000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/9389/0000009389-01-500003.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,2649000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/9389/0000009389-01-500003.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,3,3,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CONSERVATIVE_FULL_YEAR_CONTAINED,FULL_FISCAL_YEAR_CONTAINED,ELIGIBLE,PUBLISH_ELIGIBLE,MISSING_PERIOD_END,Exact period_end remains blank. Membership is certified because every possible date in the stated calendar fiscal year lies within the same half-open legal membership spell.,,,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,CURRENT_OPEN,0,1,,period_end,,CURRENT_OR_OPEN_SPELL_NO_EXIT,CURRENT_COMPANY_WITH_FINANCIAL_DATA,FINANCIAL_DATA_PRESENT,,,,,1984,10,DAY,,,,,,,
MASTER,SP500_GREEN_005513,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0159,,,BMC Software Inc,BMC,0000835729,CANONICAL_LEGAL_SPELL,BMC Software Inc,BMC,0000835729,,1998-10-01,DAY,2013-09-11,DAY,SPINE_SRC_00369;SPINE_SRC_00370;SPINE_SRC_00371;SPINE_SRC_00372;SPINE_SRC_02989;SPINE_SRC_02990;SPINE_SRC_04555,https://data.sec.gov/submissions/CIK0000835729.json;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://raw.githubusercontent.com/fja05680/sp500/refs/heads/master/sp500_ticker_start_end.csv,SPINE_SRC_00371;SPINE_SRC_02989,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00372;SPINE_SRC_04555,https://raw.githubusercontent.com/fja05680/sp500/refs/heads/master/sp500_ticker_start_end.csv,SPINE_SRC_00369;SPINE_SRC_00370;SPINE_SRC_02990,https://data.sec.gov/submissions/CIK0000835729.json,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/835729/0000950129-00-003504.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,,,,,,,638000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/835729/0000950129-00-003504.txt,,,OK; SWEEP_OWN_ONLY; agreeing_source_rows=1; ASSURANCE=OWN_SOURCE_ONLY; ASSURANCE=SINGLE_AGREEING_SOURCE,,,,,,,826000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/835729/0000950129-00-003504.txt,,,OK; SWEEP_OWN_ONLY; agreeing_source_rows=1; ASSURANCE=OWN_SOURCE_ONLY; ASSURANCE=SINGLE_AGREEING_SOURCE,2,2,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CONSERVATIVE_FULL_YEAR_CONTAINED,FULL_FISCAL_YEAR_CONTAINED,ELIGIBLE,PUBLISH_ELIGIBLE,MISSING_PERIOD_END,Exact period_end remains blank. Membership is certified because every possible date in the stated calendar fiscal year lies within the same half-open legal membership spell.,,,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,HISTORICAL_SPELL,0,2,,net_income_usd;period_end,2013,CERTIFIED_MEMBERSHIP_EXIT_DATE,,FINANCIAL_DATA_PRESENT,,,,,1998,10,DAY,,,,,09,DAY,https://press.spglobal.com/2013-09-06-Delta-Air-Lines-Set-to-Join-the-S-P-500
MASTER,SP500_GREEN_005297,,sp500_publishable_with_sources_working.xlsx:Data,SP500_SPELL_0186,,,CA Inc,CA,0000356028,CANONICAL_LEGAL_SPELL,CA Inc,CA,0000356028,,1987-07-08,DAY,2018-11-06,DAY,SPINE_SRC_00417;SPINE_SRC_00418;SPINE_SRC_00419;SPINE_SRC_00420;SPINE_SRC_02827;SPINE_SRC_02828;SPINE_SRC_04563,https://data.sec.gov/submissions/CIK0000356028.json;/mnt/data/sp500_validation/1_PRIMARY/index_change_events_1957_2024.csv;https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls;https://www.sec.gov/Archives/edgar/data/356028/000035602800000020/0000356028-00-000020-index.htm;https://raw.githubusercontent.com/fja05680/sp500/refs/heads/master/sp500_ticker_start_end.csv,SPINE_SRC_00419;SPINE_SRC_02827,https://pages.stern.nyu.edu/~jwurgler/data/sp500%20changes.xls,SPINE_SRC_00420;SPINE_SRC_04563,https://raw.githubusercontent.com/fja05680/sp500/refs/heads/master/sp500_ticker_start_end.csv,SPINE_SRC_00417;SPINE_SRC_00418;SPINE_SRC_02828,https://data.sec.gov/submissions/CIK0000356028.json;/mnt/data/sp500_validation/1_PRIMARY/index_change_events_1957_2024.csv;https://www.sec.gov/Archives/edgar/data/356028/000035602800000020/0000356028-00-000020-index.htm,,,,2000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/356028/0000356028-00-000020.txt,,Accepted only where the CLOSED_SAFE membership spell covers the full calendar year.,,,,,,,,,,,,,696000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/356028/0000356028-00-000020.txt,,,OK; SWEEP_CONFIRMED_WEAKMATCH; agreeing_source_rows=1; ASSURANCE=WEAK_MATCH; ASSURANCE=SINGLE_AGREEING_SOURCE,17493000000,pre2009_fundamentals.csv,https://www.sec.gov/Archives/edgar/data/356028/0000356028-00-000020.txt,,,OK; SWEEP_CONFIRMED; agreeing_source_rows=1; ASSURANCE=SINGLE_AGREEING_SOURCE,2,2,PASS_FIELD_LEVEL_SOURCE_COVERAGE,PASS_CONSERVATIVE_FULL_YEAR_CONTAINED,FULL_FISCAL_YEAR_CONTAINED,ELIGIBLE,PUBLISH_ELIGIBLE,MISSING_PERIOD_END,Exact period_end remains blank. Membership is certified because every possible date in the stated calendar fiscal year lies within the same half-open legal membership spell.,,,PASS,PASS,PASS,PASS,PASS_ABSOLUTE_AND_RATIO_SANITY,PASS_STEP9_INTEGRITY,PUBLISH_ELIGIBLE,,,HISTORICAL_SPELL,0,2,,revenue_usd;period_end,2018,CERTIFIED_MEMBERSHIP_EXIT_DATE,,FINANCIAL_DATA_PRESENT,,,,,1987,07,DAY,,,,,11,DAY,https://press.spglobal.com/2018-10-30-Keysight-Technologies-Set-to-Join-S-P-500-Ligand-Pharmaceuticals-to-Join-S-P-MidCap-400-Marcus-Millichap-and-Arcosa-to-Join-S-P-SmallCap-600
