symbol,cik,fiscal_year,value,source_url
CB,0000896159,2020,35994000000,https://www.sec.gov/Archives/edgar/data/896159/000089615921000003/0000896159-21-000003-index.htm
CB,0000896159,2021,40869000000,https://www.sec.gov/Archives/edgar/data/896159/000089615922000005/0000896159-22-000005-index.htm
CB,0000896159,2022,43097000000,https://www.sec.gov/Archives/edgar/data/896159/000089615923000007/0000896159-23-000007-index.htm
CB,0000896159,2023,49735000000,https://www.sec.gov/Archives/edgar/data/896159/000089615924000003/0000896159-24-000003-index.htm
CB,0000896159,2024,55753000000,https://www.sec.gov/Archives/edgar/data/896159/000089615925000004/0000896159-25-000004-index.htm
CB,0000896159,2025,59402000000,https://www.sec.gov/Archives/edgar/data/896159/000089615926000005/0000896159-26-000005-index.htm
ALL,0000899051,2008,29394000000,
ALL,0000899051,2014,35239000000,https://www.sec.gov/Archives/edgar/data/899051/000104746915000935/0001047469-15-000935-index.htm
ALL,0000899051,2015,35653000000,https://www.sec.gov/Archives/edgar/data/899051/000089905116000040/0000899051-16-000040-index.htm
ALL,0000899051,2016,37399000000,https://www.sec.gov/Archives/edgar/data/899051/000089905117000005/0000899051-17-000005-index.htm
ALL,0000899051,2017,39407000000,https://www.sec.gov/Archives/edgar/data/899051/000089905118000007/0000899051-18-000007-index.htm
ALL,0000899051,2018,39815000000,https://www.sec.gov/Archives/edgar/data/899051/000089905119000007/0000899051-19-000007-index.htm
ALL,0000899051,2019,41541000000,https://www.sec.gov/Archives/edgar/data/899051/000089905120000013/0000899051-20-000013-index.htm
ALL,0000899051,2020,41909000000,https://www.sec.gov/Archives/edgar/data/899051/000089905121000011/0000899051-21-000011-index.htm
AIG,0000005272,2010,72829000000,https://www.sec.gov/Archives/edgar/data/5272/000104746911001283/0001047469-11-001283-index.htm
ALL,0000899051,2021,50601000000,https://www.sec.gov/Archives/edgar/data/899051/000089905122000015/0000899051-22-000015-index.htm
ALL,0000899051,2022,51411000000,https://www.sec.gov/Archives/edgar/data/899051/000089905123000020/0000899051-23-000020-index.htm
