company_number,company_name,year,value,source_url
00077536,Reed Elsevier Plc,2000,15147146372.0,
00077536,Reed Elsevier Plc,2001,12334109121.0,
00077536,Reed Elsevier Plc,2002,11511818676.0,
00077536,Reed Elsevier Plc,2003,10110709674.0,
00077536,Reed Elsevier Plc,2004,10397419691.0,
00077536,Reed Elsevier Plc,2007,14703551737.0,
00077536,Reed Elsevier Plc,2008,9194152135.0,
00077536,Reed Elsevier Plc,2009,9303281538.0,
00077536,Reed Elsevier Plc,2014,20007057070.0,
02122142,Hargreaves Lansdown,2021,6419865001.0,
02122142,Hargreaves Lansdown,2022,4057948273.0,
00137013,Smiths Group,2009,3271184645.0,
00077536,Reed Elsevier Plc,2010,9848928549.0,
00077536,Reed Elsevier Plc,2011,9439693290.0,
00077536,Reed Elsevier Plc,2012,11676846035.0,
00077536,Reed Elsevier Plc,2013,16351222096.0,
01142830,3i Group,2000,9623997131.0,
01142830,3i Group,2001,6681664479.0,
01142830,3i Group,2007,6162078125.0,
01142830,3i Group,2008,1671093810.0,
01142830,3i Group,2009,2791849908.0,
01142830,3i Group,2010,3240716236.0,
00899099,WPP PLC,2012,9579411790.0,
00899099,WPP PLC,2013,14886923728.0,
00899099,WPP PLC,2014,14509356822.0,
00899099,WPP PLC,2015,16861059266.0,
00899099,WPP PLC,2016,19590328616.0,
00899099,WPP PLC,2017,14466206318.0,
00899099,WPP PLC,2018,9130788433.0,
00899099,WPP PLC,2019,11502464144.0,
00899099,WPP PLC,2020,8628196264.0,
00899099,WPP PLC,2021,12076717484.0,
00899099,WPP PLC,2022,8847989127.0,
00899099,WPP PLC,2023,8123062318.0,
00899099,WPP PLC,2024,8925659974.0,
SC117119,Southern Electric,1994,3924507720.0,
SC117119,Southern Electric,1995,4314558181.0,
00137013,Smiths Group,2010,4016395348.0,
02723534,ASTRAZENECA PLC,1999,38846215014.0,
02723534,ASTRAZENECA PLC,2000,52321631535.0,
02723534,ASTRAZENECA PLC,2001,48027382073.0,
02723534,ASTRAZENECA PLC,2002,34416006521.0,
02723534,ASTRAZENECA PLC,2003,41547251115.0,
02723534,ASTRAZENECA PLC,2004,29284610954.0,
02723534,ASTRAZENECA PLC,2009,45120624765.0,
02723534,ASTRAZENECA PLC,2010,45298905880.0,
02723534,ASTRAZENECA PLC,2011,46120549279.0,
02723534,ASTRAZENECA PLC,2005,43857154256.0,
02723534,ASTRAZENECA PLC,2006,42539424276.0,
02723534,ASTRAZENECA PLC,2007,33547855005.0,
02723534,ASTRAZENECA PLC,2008,43516094731.0,
00137013,Smiths Industries,1997,4103495535.0,
00137013,Smiths Industries,1998,4149466325.0,
07098618,Ocado Group,2018,6579040455.0,
07098618,Ocado Group,2019,10651383217.0,
07098618,Ocado Group,2020,19045905722.0,
07098618,Ocado Group,2021,13840060234.0,
00445790,TESCO PLC,1995,8053368844.0,
00445790,TESCO PLC,1996,9612545911.0,
00445790,TESCO PLC,1997,13422288430.0,
00445790,TESCO PLC,1998,13930424409.0,
00445790,TESCO PLC,1999,15313304072.0,
00445790,TESCO PLC,2000,22186998355.0,
00445790,TESCO PLC,2001,20255043502.0,
00445790,TESCO PLC,2002,15781038818.0,
00445790,TESCO PLC,2003,20966820159.0,
00445790,TESCO PLC,2004,26172935876.0,
00445790,TESCO PLC,2005,26966055918.0,
00445790,TESCO PLC,2006,32904279728.0,
00445790,TESCO PLC,2007,38822174062.0,
SC034993,Edinburgh Investment Trust,1983,132074904.0,
00720989,Spirent,2000,3594107129.0,
02670617,WPP Group,1998,3945574169.0,
02670617,WPP Group,1999,10582660998.0,
02670617,WPP Group,2000,9406809776.0,
02670617,WPP Group,2001,8198595676.0,
02670617,WPP Group,2002,5118728485.0,
02670617,WPP Group,2003,5917012801.0,
01142830,3I GROUP PLC,2019,11069396997.0,
01142830,3I GROUP PLC,2020,11674282079.0,
01142830,3I GROUP PLC,2021,13988936264.0,
01142830,3I GROUP PLC,2022,12951109729.0,
01142830,3I GROUP PLC,2023,23372818975.0,
01142830,3I GROUP PLC,2024,34407569940.0,
01888425,JD SPORTS FASHION PLC,2019,8013146731.0,
01888425,JD SPORTS FASHION PLC,2020,8229408126.0,
01888425,JD SPORTS FASHION PLC,2021,11288857542.0,
01888425,JD SPORTS FASHION PLC,2022,6538518715.0,
01888425,JD SPORTS FASHION PLC,2023,8601404263.0,
01888425,JD SPORTS FASHION PLC,2024,4970621856.0,
SC002934,WEIR GROUP PLC,2022,4332924280.0,
SC002934,WEIR GROUP PLC,2023,4897580380.0,
SC002934,WEIR GROUP PLC,2024,5669926080.0,
00206132,Croda International,2012,3644655676.0,
00296805,Taylor Wimpey,2007,7190624424.0,
13280545,ENDEAVOUR MINING PLC,2024,3435247500.0,
04967001,ITV,2004,4133413687.0,
04967001,ITV,2005,4418138145.0,
04967001,ITV,2006,4182504111.0,
01470151,BAE SYSTEMS PLC,2008,11001132619.0,
00102498,BP PLC,2013,74801189386.0,
00102498,BP PLC,2014,62992090168.0,
00102498,BP PLC,2015,54255960875.0,
00102498,BP PLC,2016,78104062127.0,
00102498,BP PLC,2017,80111840146.0,
00102498,BP PLC,2018,76626170939.0,
00102498,BP PLC,2019,72864002002.0,
00102498,BP PLC,2020,39367573563.0,
00102498,BP PLC,2021,51858094423.0,
00102498,BP PLC,2022,74515608850.0,
00102498,BP PLC,2023,73142663839.0,
00102498,BP PLC,2024,61664844503.0,
03033654,CENTRICA PLC,2022,4770944950.0,
03033654,CENTRICA PLC,2023,6952273118.0,
03033654,CENTRICA PLC,2024,6603795033.0,
02468686,AVIVA PLC,2002,13303396388.0,
02468686,AVIVA PLC,2003,14722324528.0,
02468686,AVIVA PLC,2004,18858989639.0,
02468686,AVIVA PLC,2005,21171320689.0,
02468686,AVIVA PLC,2006,24684857833.0,
02468686,AVIVA PLC,2007,20210351363.0,
02468686,AVIVA PLC,2008,11711791405.0,
02231246,THE SAGE GROUP PLC,2000,3076915190.0,
02231246,THE SAGE GROUP PLC,2001,2292013869.0,
02231246,THE SAGE GROUP PLC,2002,1334082237.0,
02231246,THE SAGE GROUP PLC,2003,1762894494.0,
02231246,THE SAGE GROUP PLC,2004,2028707646.0,
02231246,THE SAGE GROUP PLC,2005,2587918604.0,
02231246,THE SAGE GROUP PLC,2006,2718318470.0,
02231246,THE SAGE GROUP PLC,2007,2307059806.0,
02231246,THE SAGE GROUP PLC,2008,1705218111.0,
00621920,British Land Co,2010,5243863949.0,
01417162,LEGAL & GENERAL GROUP PLC,1998,10986289021.0,
01417162,LEGAL & GENERAL GROUP PLC,1999,9486445265.0,
01417162,LEGAL & GENERAL GROUP PLC,2000,10387235320.0,
01417162,LEGAL & GENERAL GROUP PLC,2001,8951601170.0,
00185647,SAINSBURY(J) PLC,2000,10193702716.0,
00185647,SAINSBURY(J) PLC,2001,9397722412.0,
00185647,SAINSBURY(J) PLC,2002,7158700967.0,
00185647,SAINSBURY(J) PLC,2003,8031714233.0,
00185647,SAINSBURY(J) PLC,2004,6077386529.0,
00185647,SAINSBURY(J) PLC,2005,7082795206.0,
00185647,SAINSBURY(J) PLC,2006,9194715109.0,
00185647,SAINSBURY(J) PLC,2007,9554190838.0,
13691224,HALEON PLC,2022,29540292491.0,
01627889,ANTOFAGASTA PLC,2020,14201265691.0,
01627889,ANTOFAGASTA PLC,2021,13195696266.0,
01627889,ANTOFAGASTA PLC,2022,15236420306.0,
01627889,ANTOFAGASTA PLC,2023,16557468718.0,
01627889,ANTOFAGASTA PLC,2024,15675126682.0,
00077536,RELX PLC,2018,28341955934.0,
06344120,Fresnillo,2016,8997470722.0,
06344120,Fresnillo,2017,10530209387.0,
06344120,Fresnillo,2018,6337284865.0,
00824821,Travis Perkins,2013,3743868973.0,
00617987,HSBC HLDGS PLC,2012,111046430829.0,
00617987,HSBC HLDGS PLC,2013,113707150590.0,
00617987,HSBC HLDGS PLC,2014,104471869750.0,
00617987,HSBC HLDGS PLC,2015,92043739866.0,
00617987,HSBC HLDGS PLC,2016,112763024223.0,
00617987,HSBC HLDGS PLC,2017,131645551554.0,
00617987,HSBC HLDGS PLC,2011,84293316502.0,
00617987,HSBC HLDGS PLC,2010,111767391673.0,
00617987,HSBC HLDGS PLC,2018,110931771474.0,
00617987,HSBC HLDGS PLC,2019,101500256247.0,
00617987,HSBC HLDGS PLC,2020,64965992756.0,
00617987,HSBC HLDGS PLC,2021,79275106105.0,
03849958,ADMIRAL GROUP PLC,2021,9436336645.0,
03849958,ADMIRAL GROUP PLC,2022,6387536082.0,
03849958,ADMIRAL GROUP PLC,2023,8022530109.0,
03849958,ADMIRAL GROUP PLC,2024,7902969303.0,
02366619,Severn Trent,1994,2519540404.0,
10691596,PHOENIX GROUP HOLDINGS PLC,2021,6520967417.0,
10691596,PHOENIX GROUP HOLDINGS PLC,2022,6075720356.0,
10691596,PHOENIX GROUP HOLDINGS PLC,2023,5342960465.0,
10691596,PHOENIX GROUP HOLDINGS PLC,2024,5091385978.0,
01807982,ASHTEAD GROUP PLC,2013,3181878153.0,
01807982,ASHTEAD GROUP PLC,2014,4823057411.0,
01003142,ROLLS-ROYCE HOLDINGS PLC,2024,47601881357.0,
00054485,Royal Dutch Shell A&B,2005,101398280765.0,
00054485,Royal Dutch Shell A&B,2006,102199848202.0,
00054485,Royal Dutch Shell A&B,2007,120864918518.0,
00054485,Royal Dutch Shell A&B,2008,103344944541.0,
01377658,Smith (DS),2022,4417410000.0,
03033654,Centrica,2007,14604904013.0,
03033654,Centrica,2008,12164004238.0,
03033654,Centrica,2009,12854517539.0,
03033654,Centrica,2010,15163849171.0,
02366623,Thames Water,1991,4705304051.0,
02366623,Thames Water,1992,2441097591.0,
02366623,Thames Water,1993,5129842763.0,
02366623,Thames Water,1994,4510723809.0,
02366623,Thames Water,1995,4156941549.0,
02366623,Thames Water,1996,5448246796.0,
14240638,Royal Mail,2021,50428932.0,
15998687,Barratt Developments,2019,7540660000.0,
15998687,Barratt Developments,2018,4674280000.0,
00358949,Morrison Supermarkets,2018,5102265520.0,
02723534,ASTRAZENECA PLC,2020,113585147748.0,
02648297,Homeserve,2022,4060000000.0,
04190816,BT GROUP PLC,2020,13031414103.0,
04190816,BT GROUP PLC,2019,18962308974.0,
04190816,BT GROUP PLC,2018,23461472798.0,
04083914,COMPASS GROUP PLC,2002,6188594970.0,
04083914,COMPASS GROUP PLC,2003,7126261659.0,
04083914,COMPASS GROUP PLC,2004,4618005143.0,
03888792,GSK PLC,2022,58260608121.0,
03888792,GSK PLC,2023,58771238513.0,
03888792,GSK PLC,2024,54568663165.0,
03888792,GlaxoSmithKline,2000,76470943341.0,
00445790,TESCO PLC,2008,29284404093.0,
00445790,TESCO PLC,2009,34815905105.0,
04345939,Xstrata,2007,34494175660.0,https://www.annualreports.com/HostedData/AnnualReportArchive/x/LSE_XTA_2008.pdf
04345939,Xstrata,2008,6257091456.0,https://www.annualreports.com/HostedData/AnnualReportArchive/x/LSE_XTA_2008.pdf
04345939,Xstrata,2009,32946320260.2,https://www.annualreports.com/HostedData/AnnualReportArchive/x/LSE_XTA_2009.pdf
04345939,Xstrata,2010,44648262664.56,https://www.annualreports.com/HostedData/AnnualReportArchive/x/LSE_XTA_2010.pdf
04345939,Xstrata,2011,28994688503.28,https://www.annualreports.com/HostedData/AnnualReportArchive/x/LSE_XTA_2011.pdf
04345939,Xstrata,2012,31798509084.84,https://data.fca.org.uk/artefacts/NSM/data-migration/51398501.pdf
