company_number,ticker,fiscal_year,value,currency,source_url
01003142,RR.L,2024,2521000000.0,GBP,https://finance.yahoo.com/quote/RR.L/financials
01003142,RR.L,2025,5841000000.0,GBP,https://finance.yahoo.com/quote/RR.L/financials
09439967,AUTO.L,2023,233900000.0,GBP,https://finance.yahoo.com/quote/AUTO.L/financials
09439967,AUTO.L,2024,256900000.0,GBP,https://finance.yahoo.com/quote/AUTO.L/financials
09439967,AUTO.L,2025,282600000.0,GBP,https://finance.yahoo.com/quote/AUTO.L/financials
09439967,AUTO.L,2026,293900000.0,GBP,https://finance.yahoo.com/quote/AUTO.L/financials
00012901,FCIT.L,2022,-491377000.0,GBP,https://finance.yahoo.com/quote/FCIT.L/financials
00012901,FCIT.L,2023,532844000.0,GBP,https://finance.yahoo.com/quote/FCIT.L/financials
00012901,FCIT.L,2024,999759000.0,GBP,https://finance.yahoo.com/quote/FCIT.L/financials
00012901,FCIT.L,2025,664860000.0,GBP,https://finance.yahoo.com/quote/FCIT.L/financials
01142830,III.L,2023,4573000000.0,GBP,https://finance.yahoo.com/quote/III.L/financials
01142830,III.L,2024,3836000000.0,GBP,https://finance.yahoo.com/quote/III.L/financials
01142830,III.L,2025,5038000000.0,GBP,https://finance.yahoo.com/quote/III.L/financials
01142830,III.L,2026,5294000000.0,GBP,https://finance.yahoo.com/quote/III.L/financials
16133984,ABDN.L,2022,-547000000.0,GBP,https://finance.yahoo.com/quote/ABDN.L/financials
16133984,ABDN.L,2023,12000000.0,GBP,https://finance.yahoo.com/quote/ABDN.L/financials
16133984,ABDN.L,2024,248000000.0,GBP,https://finance.yahoo.com/quote/ABDN.L/financials
16133984,ABDN.L,2025,399000000.0,GBP,https://finance.yahoo.com/quote/ABDN.L/financials
03849958,ADM.L,2022,286500000.0,GBP,https://finance.yahoo.com/quote/ADM.L/financials
03849958,ADM.L,2023,338000000.0,GBP,https://finance.yahoo.com/quote/ADM.L/financials
03849958,ADM.L,2024,663300000.0,GBP,https://finance.yahoo.com/quote/ADM.L/financials
03849958,ADM.L,2025,742600000.0,GBP,https://finance.yahoo.com/quote/ADM.L/financials
11462215,AAF.L,2023,663000000.0,USD,https://finance.yahoo.com/quote/AAF.L/financials
11462215,AAF.L,2024,-165000000.0,USD,https://finance.yahoo.com/quote/AAF.L/financials
11462215,AAF.L,2025,220000000.0,USD,https://finance.yahoo.com/quote/AAF.L/financials
11462215,AAF.L,2026,679000000.0,USD,https://finance.yahoo.com/quote/AAF.L/financials
SC001731,ALW.L,2022,-242645000.0,GBP,https://finance.yahoo.com/quote/ALW.L/financials
SC001731,ALW.L,2023,599669000.0,GBP,https://finance.yahoo.com/quote/ALW.L/financials
SC001731,ALW.L,2024,490703000.0,GBP,https://finance.yahoo.com/quote/ALW.L/financials
SC001731,ALW.L,2025,224464000.0,GBP,https://finance.yahoo.com/quote/ALW.L/financials
04709270,DCC.L,2023,334022000.0,GBP,https://finance.yahoo.com/quote/DCC.L/financials
04709270,DCC.L,2024,326255000.0,GBP,https://finance.yahoo.com/quote/DCC.L/financials
04709270,DCC.L,2025,206490000.0,GBP,https://finance.yahoo.com/quote/DCC.L/financials
04709270,DCC.L,2026,13358000.0,GBP,https://finance.yahoo.com/quote/DCC.L/financials
00023307,DGE.L,2023,4445000000.0,USD,https://finance.yahoo.com/quote/DGE.L/financials
00023307,DGE.L,2024,3870000000.0,USD,https://finance.yahoo.com/quote/DGE.L/financials
00023307,DGE.L,2025,2354000000.0,USD,https://finance.yahoo.com/quote/DGE.L/financials
00023307,DGE.L,2026,1737000000.0,USD,https://finance.yahoo.com/quote/DGE.L/financials
03899848,DPLM.L,2022,94700000.0,GBP,https://finance.yahoo.com/quote/DPLM.L/financials
03899848,DPLM.L,2023,117700000.0,GBP,https://finance.yahoo.com/quote/DPLM.L/financials
03899848,DPLM.L,2024,129300000.0,GBP,https://finance.yahoo.com/quote/DPLM.L/financials
03899848,DPLM.L,2025,184900000.0,GBP,https://finance.yahoo.com/quote/DPLM.L/financials
13280545,EDV.L,2022,-57300000.0,USD,https://finance.yahoo.com/quote/EDV.L/financials
13280545,EDV.L,2023,-208900000.0,USD,https://finance.yahoo.com/quote/EDV.L/financials
13280545,EDV.L,2024,-300200000.0,USD,https://finance.yahoo.com/quote/EDV.L/financials
13280545,EDV.L,2025,679200000.0,USD,https://finance.yahoo.com/quote/EDV.L/financials
03720393,EXPN.L,2023,770000000.0,USD,https://finance.yahoo.com/quote/EXPN.L/financials
03720393,EXPN.L,2024,1199000000.0,USD,https://finance.yahoo.com/quote/EXPN.L/financials
03720393,EXPN.L,2025,1166000000.0,USD,https://finance.yahoo.com/quote/EXPN.L/financials
03720393,EXPN.L,2026,1502000000.0,USD,https://finance.yahoo.com/quote/EXPN.L/financials
,GLEN.L,2022,17320000000.0,USD,https://finance.yahoo.com/quote/GLEN.L/financials
,GLEN.L,2023,4280000000.0,USD,https://finance.yahoo.com/quote/GLEN.L/financials
,GLEN.L,2024,-1634000000.0,USD,https://finance.yahoo.com/quote/GLEN.L/financials
,GLEN.L,2025,363000000.0,USD,https://finance.yahoo.com/quote/GLEN.L/financials
03564138,AAL.L,2022,4514000000.0,USD,https://finance.yahoo.com/quote/AAL.L/financials
03564138,AAL.L,2023,283000000.0,USD,https://finance.yahoo.com/quote/AAL.L/financials
03564138,AAL.L,2024,-3068000000.0,USD,https://finance.yahoo.com/quote/AAL.L/financials
03564138,AAL.L,2025,-3741000000.0,USD,https://finance.yahoo.com/quote/AAL.L/financials
01627889,ANTO.L,2022,1533000000.0,USD,https://finance.yahoo.com/quote/ANTO.L/financials
01627889,ANTO.L,2023,835100000.0,USD,https://finance.yahoo.com/quote/ANTO.L/financials
01627889,ANTO.L,2024,829400000.0,USD,https://finance.yahoo.com/quote/ANTO.L/financials
01627889,ANTO.L,2025,1328900000.0,USD,https://finance.yahoo.com/quote/ANTO.L/financials
00293262,ABF.L,2023,1044000000.0,GBP,https://finance.yahoo.com/quote/ABF.L/financials
00293262,ABF.L,2024,1455000000.0,GBP,https://finance.yahoo.com/quote/ABF.L/financials
00293262,ABF.L,2025,1025000000.0,GBP,https://finance.yahoo.com/quote/ABF.L/financials
02723534,AZN.L,2022,3288000000.0,USD,https://finance.yahoo.com/quote/AZN.L/financials
02723534,AZN.L,2023,5955000000.0,USD,https://finance.yahoo.com/quote/AZN.L/financials
02723534,AZN.L,2024,7035000000.0,USD,https://finance.yahoo.com/quote/AZN.L/financials
02723534,AZN.L,2025,10225000000.0,USD,https://finance.yahoo.com/quote/AZN.L/financials
02342138,BAB.L,2023,-35000000.0,GBP,https://finance.yahoo.com/quote/BAB.L/financials
02342138,BAB.L,2024,165700000.0,GBP,https://finance.yahoo.com/quote/BAB.L/financials
02342138,BAB.L,2025,247100000.0,GBP,https://finance.yahoo.com/quote/BAB.L/financials
02342138,BAB.L,2026,211200000.0,GBP,https://finance.yahoo.com/quote/BAB.L/financials
09763575,BEZ.L,2022,483300000.0,USD,https://finance.yahoo.com/quote/BEZ.L/financials
09763575,BEZ.L,2023,1026800000.0,USD,https://finance.yahoo.com/quote/BEZ.L/financials
09763575,BEZ.L,2024,1130300000.0,USD,https://finance.yahoo.com/quote/BEZ.L/financials
09763575,BEZ.L,2025,913400000.0,USD,https://finance.yahoo.com/quote/BEZ.L/financials
03407696,BATS.L,2022,6666000000.0,GBP,https://finance.yahoo.com/quote/BATS.L/financials
03407696,BATS.L,2023,-14367000000.0,GBP,https://finance.yahoo.com/quote/BATS.L/financials
03407696,BATS.L,2024,3068000000.0,GBP,https://finance.yahoo.com/quote/BATS.L/financials
