company_number,company_name,year,value,source_url
04709270,DCC PLC,2024,199.719995,
02366623,Thames Water,1990,0.0,
00358949,Morrison Supermarkets,2019,6.68,
00358949,Morrison Supermarkets,2020,6.88,
07118170,Avast,2020,11.06,
07118170,Avast,2021,0.118,
05134647,Micro Focus International,2018,72.94,
02122142,Hargreaves Lansdown,2018,32.2,
02122142,Hargreaves Lansdown,2019,33.7,
02122142,Hargreaves Lansdown,2020,37.5,
02339826,RSA Insurance Group,2018,20.3,
02339826,RSA Insurance Group,2019,21.2,
02339826,RSA Insurance Group,2020,8.0,
00432989,Meggitt,2019,16.9,
00432989,Meggitt,2021,0.0,
07784342,Evraz,2018,84.77,
07784342,Evraz,2019,56.78,
07784342,Evraz,2020,43.96,
02280426,Direct Line Insurance Group,2018,20.6,
07712220,NMC Health,2018,13.0,
07712220,NMC Health,2019,18.1,
06947854,Just Eat,2019,0.0,
10691596,PHOENIX GROUP HOLDINGS PLC,2019,46.8,
10691596,PHOENIX GROUP HOLDINGS PLC,2020,46.8,
01807982,ASHTEAD GROUP PLC,2018,33.0,
01807982,ASHTEAD GROUP PLC,2019,40.0,
01807982,ASHTEAD GROUP PLC,2020,40.65,
01377658,Smith (DS),2018,14.7,
01377658,Smith (DS),2019,16.2,
01397169,PRUDENTIAL PLC,2003,21.5356,
01397169,PRUDENTIAL PLC,2004,15.2768,
01397169,PRUDENTIAL PLC,2005,15.9499997,
01377658,Smith (DS),2020,0.0,
02937296,Aveva Group,2019,43.0,
02937296,Aveva Group,2020,44.5,
02937296,Aveva Group,2021,0.38,
02937296,Aveva Group,2022,0.49,
SC278251,Wood Group (John),2018,27.08,
05393279,RENTOKIL INITIAL PLC,2024,9.0900001,
03909886,SCHRODERS PLC,2017,16.6599997,
03909886,SCHRODERS PLC,2018,19.3799993,
03909886,SCHRODERS PLC,2019,19.3799993,
04256886,MARKS & SPENCER GROUP PLC,2023,1.0,
04256886,MARKS & SPENCER GROUP PLC,2024,3.0,
09800044,Melrose Industries,2013,42.4962,
09800044,Melrose Industries,2012,40.459700999999995,
03033654,Centrica,1997,0.0,
04709270,DCC PLC,2017,115.52,
01397169,PRUDENTIAL PLC,2000,22.5931995,
01397169,PRUDENTIAL PLC,2001,24.0353,
01397169,PRUDENTIAL PLC,2006,16.439999999999998,
01397169,PRUDENTIAL PLC,2018,48.17,
01397169,PRUDENTIAL PLC,2019,50.129999999999995,
01397169,PRUDENTIAL PLC,2020,25.01,
01397169,PRUDENTIAL PLC,2021,11.5999999,
01397169,PRUDENTIAL PLC,2022,14.420501000000002,
01397169,PRUDENTIAL PLC,2023,15.6156,
01397169,PRUDENTIAL PLC,2024,5.2154,
06947854,Just Eat Takeaway.com,2020,0.0,
08762327,Worldpay Group,2016,2.0,
08700412,Merlin Entertainments,2016,7.1,
03407696,BRITISH AMERICAN TOBACCO PLC,2019,203.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2020,210.400008,
03407696,BRITISH AMERICAN TOBACCO PLC,2021,215.599992,
03407696,BRITISH AMERICAN TOBACCO PLC,2022,217.8,
03407696,BRITISH AMERICAN TOBACCO PLC,2023,230.88,
04031152,NATIONAL GRID PLC,2002,16.6507003,
04031152,NATIONAL GRID PLC,2001,15.6885004,
04031152,NATIONAL GRID PLC,2000,14.584500000000002,
04031152,NATIONAL GRID PLC,1999,13.5817994,
04031152,NATIONAL GRID PLC,1998,76.2105988,
04031152,NATIONAL GRID PLC,1997,15.6747996,
00053723,PEARSON PLC,2006,27.5,
00053723,PEARSON PLC,2008,32.3,
00053723,PEARSON PLC,1999,19.0376997,
00053723,PEARSON PLC,2000,19.4784,
00053723,PEARSON PLC,2001,21.9,
00053723,PEARSON PLC,2002,22.699999,
00053723,PEARSON PLC,2003,23.700001,
00053723,PEARSON PLC,2004,24.500001,
00053723,PEARSON PLC,2009,34.2,
00053723,PEARSON PLC,2010,36.3,
04031152,NATIONAL GRID PLC,1996,12.6423,
04031152,NATIONAL GRID PLC,1995,0.0,
04369054,LAND SECURITIES GROUP PLC,2007,62.5622,
04369054,LAND SECURITIES GROUP PLC,2008,61.6144,
03909886,SCHRODERS PLC,2020,19.3799993,
03909886,SCHRODERS PLC,2021,19.719999,
03909886,SCHRODERS PLC,2007,4.5050001,
03909886,SCHRODERS PLC,2008,5.2700002,
03909886,SCHRODERS PLC,2009,5.2700002,
04120344,WHITBREAD PLC,2018,88.017098,
00445790,TESCO PLC,2010,17.1379993,
09800044,MELROSE INDUSTRIES PLC,2018,14.5,
00053723,PEARSON PLC,2005,25.700001,
00053723,PEARSON PLC,2007,29.9,
00053723,PEARSON PLC,2011,39.7,
09800044,MELROSE INDUSTRIES PLC,2019,15.8334,
09800044,MELROSE INDUSTRIES PLC,2020,0.0,
09800044,MELROSE INDUSTRIES PLC,2021,47.25,
09800044,MELROSE INDUSTRIES PLC,2022,87.975,
09800044,MELROSE INDUSTRIES PLC,2023,6.0,
09800044,MELROSE INDUSTRIES PLC,2024,5.5,
00445790,TESCO PLC,2015,0.0,
00445790,TESCO PLC,2016,0.0,
00445790,TESCO PLC,2017,1.2667,
00041424,UNILEVER PLC,2019,159.3563,
00041424,UNILEVER PLC,2020,163.4625,
00041424,UNILEVER PLC,2021,147.61,
00041424,UNILEVER PLC,2022,145.469998,
00041424,UNILEVER PLC,2023,150.09999799999997,
00041424,UNILEVER PLC,2024,146.799992,
03959649,EASYJET PLC,2024,4.5,
02081330,Capita Group,2009,139.0322,
02081330,Capita Group,2010,162.813998,
02081330,Capita Group,2013,222.2685,
SC787001,Cairn Energy,2011,0.0,
SC787001,Cairn Energy,2010,0.0,
SC787001,Cairn Energy,2009,0.0,
SC787001,Cairn Energy,2008,0.0,
SC787001,Cairn Energy,2007,0.0,
SC787001,Cairn Energy,2006,0.0,
SC787001,Cairn Energy,2005,0.0,
SC787001,Cairn Energy,2004,0.0,
04083914,Granada Compass,2000,0.0,
04083914,COMPASS GROUP PLC,2008,12.376,
04083914,COMPASS GROUP PLC,2009,13.702,
04083914,COMPASS GROUP PLC,2010,15.249,
00102498,The British Petroleum Company PLC,1988,0.0,
FC037925,GVC Holdings,2018,31.0759,
FC037925,ENTAIN PLC,2020,0.0,
FC037925,ENTAIN PLC,2021,0.0,
03407696,BRITISH AMERICAN TOBACCO PLC,1998,1608.0,
SC095000,LLOYDS BANKING GROUP PLC,2023,2.52,
SC095000,LLOYDS BANKING GROUP PLC,2022,2.1299999,
SC095000,LLOYDS BANKING GROUP PLC,2021,1.23999996,
SC095000,LLOYDS BANKING GROUP PLC,2020,0.0,
SC095000,LLOYDS BANKING GROUP PLC,1998,12.0831004,
SC095000,LLOYDS BANKING GROUP PLC,1997,9.2897,
00053723,PEARSON PLC,2012,43.000001,
00053723,PEARSON PLC,2013,46.000001999999995,
00053723,PEARSON PLC,2014,49.0,
00053723,PEARSON PLC,2015,52.0,
00053723,PEARSON PLC,2017,39.0,
SC095000,LLOYDS BANKING GROUP PLC,1996,7.7956001,
SC095000,LLOYDS BANKING GROUP PLC,1995,0.0,
00102498,The British Petroleum Company PLC,1993,4.2,
04031152,NATIONAL GRID PLC,2024,54.959999999999994,
04369054,LAND SECURITIES GROUP PLC,2004,35.6415,
04369054,LAND SECURITIES GROUP PLC,2005,48.343501,
04369054,LAND SECURITIES GROUP PLC,2006,45.073199,
04031152,NATIONAL GRID PLC,2003,18.4839,
00102498,The British Petroleum Company PLC,1994,4.8,
06270876,RECKITT BENCKISER GROUP PLC,2016,146.90000500000002,
03909886,Schroders,2001,3.145,
03909886,Schroders,2000,3.145,
00053723,PEARSON PLC,2016,52.0,
00053723,PEARSON PLC,2018,17.5,
00053723,PEARSON PLC,2019,19.0,
00053723,PEARSON PLC,2020,19.500000999999997,
00053723,PEARSON PLC,2021,19.800001,
00053723,PEARSON PLC,2022,20.800001,
00053723,PEARSON PLC,2023,21.900001,
00053723,PEARSON PLC,2024,23.100001,
02342138,Babcock International Group,2012,20.543601,
02342138,Babcock International Group,2013,23.7177,
02342138,Babcock International Group,2014,21.9,
03909886,Schroders,1999,2.8899999000000003,
03909886,Schroders,1998,2.0589,
03909886,Schroders,1997,1.5865999,
03909886,Schroders,1996,1.32219997,
03909886,Schroders,1995,0.8269,
03909886,Schroders,1994,0.6212999800000001,
04256886,Marks and Spencer Group,2011,16.139499999999998,
04256886,Marks and Spencer Group,2012,16.139499999999998,
04256886,Marks and Spencer Group,2013,16.139499999999998,
04256886,Marks and Spencer Group,2014,16.3292997,
04256886,Marks and Spencer Group,2015,17.468600000000002,
00076535,Tate & Lyle,1992,9.3333,
04256886,Marks and Spencer Group,2016,22.1206,
02081330,Capita Group,2002,23.6293,
04256886,Marks and Spencer Group,2017,17.7534,
04256886,Marks and Spencer Group,2018,17.7534,
00214436,Marks and Spencer,1988,0.0,
02081330,Capita Group,2004,42.0603,
16133984,Abrdn,2022,14.5999994,
02342138,Babcock International Group,2015,24.149998,
02342138,Babcock International Group,2016,26.25,
09439967,AUTO TRADER GROUP PLC,2018,5.9,
09439967,AUTO TRADER GROUP PLC,2019,6.699999999999999,
09439967,AUTO TRADER GROUP PLC,2020,2.4,
09439967,AUTO TRADER GROUP PLC,2021,5.0,
09439967,AUTO TRADER GROUP PLC,2022,558.2,
09439967,AUTO TRADER GROUP PLC,2023,8.4000006,
09439967,AUTO TRADER GROUP PLC,2024,9.6,
04267576,INTERTEK GROUP PLC,2009,21.9,
03888792,GlaxoSmithKline,2008,70.0,
03888792,GlaxoSmithKline,2009,75.0,
03888792,GlaxoSmithKline,2010,80.0,
03888792,GlaxoSmithKline,2011,85.0,
00029423,Whitbread,1998,34.9422,
00029423,Whitbread,1999,37.1458,
00029423,Whitbread,2002,24.174501,
00029423,Whitbread,2003,26.985099,
00029423,Whitbread,2004,30.416,
15998687,Barratt Developments,2020,0.0,
00929027,National Westminster Bank,1992,18.4868,
00929027,National Westminster Bank,1993,33.8925,
00929027,National Westminster Bank,1995,49.914401,
00551412,Land Securities,2000,29.7644,
00551412,Land Securities,2001,31.186300000000003,
00102498,The British Petroleum Company PLC,1990,0.0,
00102498,The British Petroleum Company PLC,1992,0.0,
02081330,Capita Group,2015,275.3203,
05172586,BERKELEY GROUP HOLDINGS (THE) PLC,2020,213.825186,
02723534,ASTRAZENECA PLC,2012,181.69999,
03199160,UNITE GROUP PLC,2024,36.0,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2013,27.542299,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2014,28.767701,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2015,23.6,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2016,37.2,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2017,45.6,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2018,54.400000000000006,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2019,63.3,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2020,73.2,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2021,76.7,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2022,101.7,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2023,111.0,
05369106,LONDON STOCK EXCHANGE GROUP PLC,2024,120.299995,
00053723,PEARSON PLC,1988,0.0,
00053723,PEARSON PLC,1989,0.0,
00053723,PEARSON PLC,1990,0.0,
00053723,PEARSON PLC,1991,0.0,
00053723,PEARSON PLC,1992,0.0,
00053723,PEARSON PLC,1993,10.5853,
00053723,PEARSON PLC,1994,11.7927999,
00053723,PEARSON PLC,1995,13.7318,
04267576,INTERTEK GROUP PLC,2010,26.6,
04267576,INTERTEK GROUP PLC,2011,29.5,
04267576,INTERTEK GROUP PLC,2012,36.0,
04267576,INTERTEK GROUP PLC,2013,43.000001,
04267576,INTERTEK GROUP PLC,2014,47.0,
04267576,INTERTEK GROUP PLC,2015,50.1,
04267576,INTERTEK GROUP PLC,2016,54.700002,
02723534,ASTRAZENECA PLC,2018,201.99999,
02723534,ASTRAZENECA PLC,2019,218.7,
02723534,ASTRAZENECA PLC,2021,202.2,
02723534,ASTRAZENECA PLC,2022,221.69999,
02723534,ASTRAZENECA PLC,2023,234.6,
02723534,ASTRAZENECA PLC,2024,233.600006,
03959649,Easyjet,2017,53.8,
03959649,Easyjet,2018,40.9,
03959649,Easyjet,2019,58.600002,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2003,0.0,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2004,490.7842,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2005,38.0267,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2006,497.86459,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2007,711.5811004999999,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2008,32.6173,
00137013,Smiths Industries,1995,21.6000003,
00137013,Smiths Industries,1996,24.3,
07098618,Ocado Group,2022,0.0,
07098618,Ocado Group,2023,0.0,
00358948,Bunzl,2002,13.6286,
00358948,Bunzl,2003,14.6571,
00358948,Bunzl,2004,15.9428005,
00358948,Bunzl,2008,19.35,
00358948,Bunzl,2009,20.8,
00358948,Bunzl,2010,22.0500016,
00445790,TESCO PLC,1988,0.0,
00445790,TESCO PLC,1989,0.0,
00445790,TESCO PLC,1990,0.0,
00445790,TESCO PLC,1991,0.0,
00445790,TESCO PLC,1992,0.0,
00445790,TESCO PLC,1993,3.0822000000000003,
00445790,TESCO PLC,1994,3.3777999999999997,
02670617,WPP Group,2004,6.9,
02670617,WPP Group,2005,8.279999700000001,
02670617,WPP Group,2006,9.94,
02670617,WPP Group,2007,11.93,
02670617,WPP Group,2008,14.32,
02670617,WPP Group,2009,15.47,
02670617,WPP Group,2010,16.2500003,
02670617,WPP Group,2011,19.2800005,
01142830,3I GROUP PLC,2014,19.3,
01142830,3I GROUP PLC,2015,20.0,
00023307,DIAGEO PLC,2007,32.699999,
00023307,DIAGEO PLC,2008,34.349999999999994,
00023307,DIAGEO PLC,2009,36.1,
00023307,DIAGEO PLC,2010,38.099999,
00023307,DIAGEO PLC,2011,40.4,
00023307,DIAGEO PLC,2012,43.499998,
00023307,DIAGEO PLC,2013,47.399999,
00023307,DIAGEO PLC,2014,51.699999,
00023307,DIAGEO PLC,2015,56.4,
00023307,DIAGEO PLC,2016,59.2,
00023307,DIAGEO PLC,2017,62.2,
01142830,3I GROUP PLC,2016,24.0,
01142830,3I GROUP PLC,2017,26.5,
01142830,3I GROUP PLC,2018,37.000001,
02468686,AVIVA PLC,2009,28.5672,
02366623,Thames Water,1997,4.0,
02366623,Thames Water,1998,4.75,
02366623,Thames Water,1999,5.25,
01397169,PRUDENTIAL PLC,1988,0.0,
01397169,PRUDENTIAL PLC,1989,0.0,
01397169,PRUDENTIAL PLC,1990,0.0,
01397169,PRUDENTIAL PLC,1991,0.0,
01397169,PRUDENTIAL PLC,1992,0.0,
01397169,PRUDENTIAL PLC,1993,11.8252996,
01397169,PRUDENTIAL PLC,1994,13.0752,
01397169,PRUDENTIAL PLC,1995,14.2289,
01397169,PRUDENTIAL PLC,1996,15.5749,
01397169,PRUDENTIAL PLC,1997,17.2092004,
01397169,PRUDENTIAL PLC,1998,18.9398,
01397169,PRUDENTIAL PLC,1999,20.862501,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2011,0.0,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2012,0.0,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2013,0.0,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2014,0.0,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2015,8.7734,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2016,18.4254,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2017,21.93425,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2018,24.98292,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2019,56.845139,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2020,0.0,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2021,0.0,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2022,0.0,
00048839,BARCLAYS PLC,1998,9.006499999999999,
00048839,BARCLAYS PLC,1999,10.3921,
00048839,BARCLAYS PLC,2000,12.1240997,
00048839,BARCLAYS PLC,2001,14.0871,
00048839,BARCLAYS PLC,2002,15.9115,
00048839,BARCLAYS PLC,2003,17.5972997,
00048839,BARCLAYS PLC,2006,25.7725,
00048839,BARCLAYS PLC,2008,31.407399,
00048839,BARCLAYS PLC,2009,0.9237,
00048839,BARCLAYS PLC,2010,4.1567,
00048839,BARCLAYS PLC,2011,5.080500000000001,
00048839,BARCLAYS PLC,2013,6.0805002,
00048839,BARCLAYS PLC,2015,6.5,
00048839,BARCLAYS PLC,2005,23.047501,
00048839,BARCLAYS PLC,2014,6.5,
00048839,BARCLAYS PLC,2016,4.5,
00048839,BARCLAYS PLC,2004,20.045299,
00048839,BARCLAYS PLC,2007,29.559899,
00048839,BARCLAYS PLC,2012,5.542299999999999,
00048839,BARCLAYS PLC,2018,4.5,
00048839,BARCLAYS PLC,2019,7.0,
00048839,BARCLAYS PLC,2020,0.0,
00048839,BARCLAYS PLC,2021,3.0,
00048839,BARCLAYS PLC,2022,6.25,
00048839,BARCLAYS PLC,2023,7.7,
00048839,BARCLAYS PLC,2024,8.1999996,
02366640,Pennon Group,2020,51.604301,
02837811,Hiscox,2018,29.820001,
03564138,ANGLO AMERICAN PLC,1999,8.3098,
03564138,ANGLO AMERICAN PLC,2000,33.2609,
00191285,Rexam,2010,12.0,https://www.annualreports.com/HostedData/AnnualReportArchive/r/LSE_REX.L_2011.pdf
00191285,Rexam,2011,14.4,https://www.annualreports.com/HostedData/AnnualReportArchive/r/LSE_REX.L_2011.pdf
00191285,Rexam,2013,17.4,https://s1.q4cdn.com/288660599/files/doc_downloads/reports_and_publications/Rexam-2014-Annual-Report.pdf
03564138,ANGLO AMERICAN PLC,2001,40.460199,
03564138,ANGLO AMERICAN PLC,2002,41.311702,
02081330,Capita Group,2008,117.0797,
03564138,ANGLO AMERICAN PLC,2003,40.219299,
03564138,ANGLO AMERICAN PLC,2004,24.149399,
03564138,ANGLO AMERICAN PLC,2005,52.67829999999999,
03564138,ANGLO AMERICAN PLC,2006,115.833703,
03564138,ANGLO AMERICAN PLC,2007,68.912102,
03690065,BG Group,2008,11.23,https://www.annualreports.co.uk/HostedData/AnnualReportArchive/b/LSE_BG_2008.pdf
06023510,Eurasian Natural Resources Corporation,2008,0.0,
03564138,ANGLO AMERICAN PLC,2008,75.8947,
03564138,ANGLO AMERICAN PLC,2009,0.0,
03564138,ANGLO AMERICAN PLC,2010,18.2689,
03564138,ANGLO AMERICAN PLC,2011,47.185601000000005,
03564138,ANGLO AMERICAN PLC,2012,55.8477,
03564138,ANGLO AMERICAN PLC,2013,62.757904,
03564138,ANGLO AMERICAN PLC,2014,57.899398000000005,
03564138,ANGLO AMERICAN PLC,2015,64.93900099999999,
03564138,ANGLO AMERICAN PLC,2016,0.0,
03564138,ANGLO AMERICAN PLC,2017,41.941498,
03564138,ANGLO AMERICAN PLC,2018,86.9203,
03564138,ANGLO AMERICAN PLC,2019,102.6128,
00041424,UNILEVER PLC,2008,54.69,
00041424,UNILEVER PLC,2009,64.41,
00966425,STANDARD CHARTERED PLC,1992,0.0,
00966425,STANDARD CHARTERED PLC,1993,4.113600099999999,
00966425,STANDARD CHARTERED PLC,1994,5.1168002999999995,
00966425,STANDARD CHARTERED PLC,1995,7.2238001,
00966425,STANDARD CHARTERED PLC,1996,9.6316998,
00966425,STANDARD CHARTERED PLC,1997,12.441,
00966425,STANDARD CHARTERED PLC,1998,15.651499,
00966425,STANDARD CHARTERED PLC,1999,17.0561,
00966425,STANDARD CHARTERED PLC,2000,18.8862,
00966425,STANDARD CHARTERED PLC,2001,21.3583,
00966425,STANDARD CHARTERED PLC,2002,23.4773,
08860726,INFORMA PLC,2020,0.0,
00077536,Reed International Plc,1989,0.0,
00077536,Reed International Plc,1990,0.0,
00077536,Reed International Plc,1991,0.0,
00077536,Reed International Plc,1992,0.0,
01470151,British Aerospace,1988,0.0,
01470151,British Aerospace,1989,0.0,
01470151,British Aerospace,1990,0.0,
01470151,British Aerospace,1991,0.0,
01470151,British Aerospace,1993,1.8121,
01470151,British Aerospace,1994,2.2341001,
01470151,British Aerospace,1995,2.75,
01470151,British Aerospace,1996,3.4375001000000003,
01470151,British Aerospace,1997,4.2999999,
01470151,British Aerospace,1998,5.2775,
07124797,LONDONMETRIC PROPERTY PLC,2024,11.1,
11444019,M&G PLC,2019,0.0,
11444019,M&G PLC,2020,21.77,
11444019,M&G PLC,2021,18.33,
11444019,M&G PLC,2022,18.4,
11444019,M&G PLC,2023,19.900001,
11444019,M&G PLC,2024,19.799999999999997,
03458224,Burberry Group,2009,8.65,
03458224,Burberry Group,2013,29.8,
03458224,Burberry Group,2014,32.9,
03458224,Burberry Group,2015,35.7,
03458224,Burberry Group,2016,37.300001,
03458224,Burberry Group,2017,39.400002,
03458224,Burberry Group,2018,41.300001,
03458224,Burberry Group,2019,42.8,
03458224,Burberry Group,2020,0.0,
03458224,Burberry Group,2021,54.099999,
03458224,Burberry Group,2022,51.9,
03458224,Burberry Group,2023,62.8,
00077536,Reed Elsevier Plc,1993,5.883900000000001,
00077536,Reed Elsevier Plc,1994,8.1230996,
00077536,Reed Elsevier Plc,1995,12.8802,
00077536,Reed Elsevier Plc,1996,14.5841,
00077536,Reed Elsevier Plc,1997,16.0281,
00077536,Reed Elsevier Plc,1998,17.0966,
00077536,Reed Elsevier Plc,1999,17.3276,
00077536,Reed Elsevier Plc,2000,9.8189,
00077536,Reed Elsevier Plc,2001,11.5517,
00077536,Reed Elsevier Plc,2002,12.2449,
00077536,Reed Elsevier Plc,2003,13.0535,
00077536,Reed Elsevier Plc,2004,13.9776,
00077536,Reed Elsevier Plc,2007,18.8293,
00077536,Reed Elsevier Plc,2008,100.8999997,
00077536,Reed Elsevier Plc,2009,20.400001,
00077536,Reed Elsevier Plc,2014,24.95,
02122142,Hargreaves Lansdown,2021,23.9,
02122142,Hargreaves Lansdown,2022,39.7,
00137013,Smiths Group,2009,34.0,
00077536,Reed Elsevier Plc,2010,20.400001,
00077536,Reed Elsevier Plc,2011,20.650001,
00077536,Reed Elsevier Plc,2012,21.9,
00077536,Reed Elsevier Plc,2013,23.65,
03690065,BG Group,2011,14.82,https://www.shell.com/investors/information-for-shareholders/bg-documents/_jcr_content/root/main/section/link_list_copy/links/item2.stream/1663748587333/6c17ab0ea67ceafe6f3d214ee0a1478087bc1d30/bg-group-2014-annual-report.pdf
01142830,3i Group,2000,11.4990003,
01142830,3i Group,2001,11.9589003,
06722436,Resolution Limited,2012,0.0,
06722436,Resolution Limited,2013,0.0,
01142830,3i Group,2007,11.3443997,
01142830,3i Group,2008,10.7107003,
01142830,3i Group,2009,1.0,
01142830,3i Group,2010,5.2,
00899099,WPP PLC,2012,25.94,
00899099,WPP PLC,2013,30.269999,
00899099,WPP PLC,2014,35.269999999999996,
00899099,WPP PLC,2015,42.489999999999995,
00899099,WPP PLC,2016,48.33,
00899099,WPP PLC,2017,59.75,
00899099,WPP PLC,2018,60.0,
00899099,WPP PLC,2019,60.0,
00899099,WPP PLC,2020,10.0,
00899099,WPP PLC,2021,26.5,
00899099,WPP PLC,2022,33.700001,
00899099,WPP PLC,2023,39.400001,
00899099,WPP PLC,2024,39.400001,
SC117119,Southern Electric,1994,12.64,
SC117119,Southern Electric,1995,14.01,
00137013,Smiths Group,2010,34.0,
02723534,ASTRAZENECA PLC,1999,42.200001,
02723534,ASTRAZENECA PLC,2000,44.39,
02723534,ASTRAZENECA PLC,2001,47.56,
02723534,ASTRAZENECA PLC,2002,47.899997,
02723534,ASTRAZENECA PLC,2003,43.949999,
02723534,ASTRAZENECA PLC,2004,45.4,
02723534,ASTRAZENECA PLC,2009,140.799995,
02723534,ASTRAZENECA PLC,2010,150.3,
02723534,ASTRAZENECA PLC,2011,168.60000300000002,
02723534,ASTRAZENECA PLC,2005,56.2,
02723534,ASTRAZENECA PLC,2006,78.4,
02723534,ASTRAZENECA PLC,2007,88.3,
02723534,ASTRAZENECA PLC,2008,95.5,
00137013,Smiths Industries,1997,26.775,
00137013,Smiths Industries,1998,29.475,
07098618,Ocado Group,2018,0.0,
07098618,Ocado Group,2019,0.0,
07098618,Ocado Group,2020,0.0,
07098618,Ocado Group,2021,0.0,
00445790,TESCO PLC,1995,3.778899800000001,
00445790,TESCO PLC,1996,4.1378,
00445790,TESCO PLC,1997,4.4966998,
00445790,TESCO PLC,1998,4.9822,
00445790,TESCO PLC,1999,5.3326,
00445790,TESCO PLC,2000,5.852,
00445790,TESCO PLC,2001,6.5486,
00445790,TESCO PLC,2002,7.3467,
00445790,TESCO PLC,2003,8.1066997,
00445790,TESCO PLC,2004,8.9427,
00445790,TESCO PLC,2005,9.88,
00445790,TESCO PLC,2006,11.286,
00445790,TESCO PLC,2007,12.704599,
SC034993,Edinburgh Investment Trust,1983,2.3000001,
00720989,Spirent,2000,4.2108001,
02670617,WPP Group,1998,0.0,
02670617,WPP Group,1999,0.0,
02670617,WPP Group,2000,0.0,
02670617,WPP Group,2001,0.0,
02670617,WPP Group,2002,0.0,
02670617,WPP Group,2003,2.08,
01142830,3I GROUP PLC,2019,37.5,
01142830,3I GROUP PLC,2020,35.0,
01142830,3I GROUP PLC,2021,40.25,
01142830,3I GROUP PLC,2022,50.5,
01142830,3I GROUP PLC,2023,56.25,
01142830,3I GROUP PLC,2024,65.0,
01888425,JD SPORTS FASHION PLC,2019,0.34400002,
01888425,JD SPORTS FASHION PLC,2020,0.0,
01888425,JD SPORTS FASHION PLC,2021,0.28800002,
01888425,JD SPORTS FASHION PLC,2022,0.48000002,
01888425,JD SPORTS FASHION PLC,2023,0.96999996,
01888425,JD SPORTS FASHION PLC,2024,0.92999998,
SC002934,WEIR GROUP PLC,2022,25.800001,
SC002934,WEIR GROUP PLC,2023,37.100002,
SC002934,WEIR GROUP PLC,2024,38.700001,
00206132,Croda International,2012,60.475598000000005,
00296805,Taylor Wimpey,2007,15.25,
13280545,ENDEAVOUR MINING PLC,2024,30.90539,
04967001,ITV,2004,1.6,
04967001,ITV,2005,2.62,
04967001,ITV,2006,3.1500000000000004,
01470151,BAE SYSTEMS PLC,2008,13.5999997,
00102498,BP PLC,2013,23.3993,
00102498,BP PLC,2014,23.8497997,
00102498,BP PLC,2015,26.3824016,
00102498,BP PLC,2016,29.4183004,
00102498,BP PLC,2017,30.9798009,
00102498,BP PLC,2018,30.5673007,
00102498,BP PLC,2019,31.9761997,
00102498,BP PLC,2020,24.4581,
00102498,BP PLC,2021,15.5376001,
00102498,BP PLC,2022,18.6237,
00102498,BP PLC,2023,22.3283,
00102498,BP PLC,2024,17.6706,
03033654,CENTRICA PLC,2022,1.0,
03033654,CENTRICA PLC,2023,3.3299999,
03033654,CENTRICA PLC,2024,4.169999799999999,
02468686,AVIVA PLC,2002,32.114601,
02468686,AVIVA PLC,2003,22.974299,
02468686,AVIVA PLC,2004,24.219401,
02468686,AVIVA PLC,2005,25.523701000000003,
02468686,AVIVA PLC,2006,27.9249,
02468686,AVIVA PLC,2007,30.7115,
02468686,AVIVA PLC,2008,33.784599,
06722436,Resolution Limited,2009,0.0,
06023510,Eurasian Natural Resources Corporation,2009,0.0,
02231246,THE SAGE GROUP PLC,2000,2.5878,
02231246,THE SAGE GROUP PLC,2001,0.42080003,
02231246,THE SAGE GROUP PLC,2002,0.4628,
02231246,THE SAGE GROUP PLC,2003,1.9987,
02231246,THE SAGE GROUP PLC,2004,1.7988001000000002,
02231246,THE SAGE GROUP PLC,2005,2.77719996,
