company_number,company_name,year,value,source_url
01833679,VODAFONE GROUP PLC,2017,235.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2007,1965.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2008,1800.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2009,2016.5,
03407696,BRITISH AMERICAN TOBACCO PLC,2011,3055.5,
03407696,BRITISH AMERICAN TOBACCO PLC,2012,3121.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2013,3238.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2014,3500.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2015,3771.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2016,4621.5,
03407696,BRITISH AMERICAN TOBACCO PLC,2017,5018.0,
SC045551,NATWEST GROUP PLC,2020,180.5460968017578,
02723534,ASTRAZENECA PLC,2013,3574.5,
02723534,ASTRAZENECA PLC,2014,4555.5,
02723534,ASTRAZENECA PLC,2015,4616.5,
02723534,ASTRAZENECA PLC,2016,4437.5,
02723534,ASTRAZENECA PLC,2017,5121.0,
04083914,COMPASS GROUP PLC,2014,1145.04052734375,
00324357,SMITH & NEPHEW PLC,2001,415.5,
00324357,SMITH & NEPHEW PLC,2002,380.5,
00324357,SMITH & NEPHEW PLC,2009,639.5,
00324357,SMITH & NEPHEW PLC,2010,676.5,
00033774,Johnson Matthey,2014,3596.8251953125,
00033774,Johnson Matthey,2015,2813.29541015625,
00033774,Johnson Matthey,2017,3075.0,
00033774,Johnson Matthey,2018,2799.0,
SC045551,Royal Bank of Scotland Group,2002,4587.50927734375,
SC045551,Royal Bank of Scotland Group,2003,5070.4775390625,
SC045551,Royal Bank of Scotland Group,2005,5403.548828125,
SC045551,Royal Bank of Scotland Group,2006,6143.76220703125,
SC045551,Royal Bank of Scotland Group,2007,4104.078125,
SC045551,Royal Bank of Scotland Group,2008,531.9998779296875,
SC045551,Royal Bank of Scotland Group,2009,314.46148681640625,
SC045551,Royal Bank of Scotland Group,2010,420.7538146972656,
SC045551,Royal Bank of Scotland Group,2015,325.230712890625,
SC045551,Royal Bank of Scotland Group,2017,299.3846130371094,
00719885,RIO TINTO PLC,2010,4486.5,
00719885,RIO TINTO PLC,2011,3125.0,
00719885,RIO TINTO PLC,2013,3409.5,
00041424,UNILEVER PLC,2017,4125.5,
03888792,GlaxoSmithKline,2007,1288.4105224609375,
03888792,GlaxoSmithKline,2012,1344.822509765625,
03888792,GlaxoSmithKline,2014,1386.1241455078125,
03888792,GlaxoSmithKline,2015,1383.10205078125,
03888792,GlaxoSmithKline,2016,1573.49267578125,
03888792,GlaxoSmithKline,2017,1332.2305908203125,
00041424,UNILEVER PLC,2016,3292.5,
03888792,GlaxoSmithKline,2013,1623.35693359375,
01397169,PRUDENTIAL PLC,2008,344.9888916015625,
01397169,PRUDENTIAL PLC,2009,530.1151123046875,
01397169,PRUDENTIAL PLC,2010,553.3076171875,
00617987,HSBC HLDGS PLC,2008,576.8903198242188,
00324357,Scottish & Newcastle Plc,2003,469.25,
00324357,Scottish & Newcastle Plc,2004,533.0,
00324357,Scottish & Newcastle Plc,2005,535.5,
00324357,SMITH & NEPHEW PLC,2006,533.0,
00324357,SMITH & NEPHEW PLC,2008,438.5,
00324357,SMITH & NEPHEW PLC,2011,625.5,
00324357,SMITH & NEPHEW PLC,2012,679.5,
00324357,SMITH & NEPHEW PLC,2013,861.0,
00324357,SMITH & NEPHEW PLC,2014,1188.0,
00324357,SMITH & NEPHEW PLC,2015,1208.0,
00324357,SMITH & NEPHEW PLC,2016,1221.0,
00324357,SMITH & NEPHEW PLC,2017,1288.0,
01397169,PRUDENTIAL PLC,2016,1348.066162109375,
00041424,UNILEVER PLC,2006,1428.0,
01397169,PRUDENTIAL PLC,2017,1578.3349609375,
04031152,NATIONAL GRID PLC,2014,1001.5631713867188,
04031152,NATIONAL GRID PLC,2015,1022.7269287109376,
01397169,PRUDENTIAL PLC,2007,589.7529907226562,
SC095000,LLOYDS BANKING GROUP PLC,2002,289.7355041503906,
SC045551,Royal Bank of Scotland Group,2001,5153.72998046875,
SC045551,Royal Bank of Scotland Group,2004,5394.3056640625,
01397169,PRUDENTIAL PLC,2002,349.5931091308594,
02339826,RSA Insurance Group,2013,91.4,https://static.rsagroup.com/rsa/investors/company-performance/annual-reports/rsa-annual-report-2013-final.pdf
02339826,RSA Insurance Group,2014,435.0,https://static.rsagroup.com/rsa/investors/company-performance/annual-reports/rsa-annual-report-and-accounts-2014.pdf
02339826,RSA Insurance Group,2015,426.5,https://static.rsagroup.com/rsa/investors/company-performance/annual-reports/rsa-insurance-group-plc-annual-report-2015c.pdf
03690065,BG Group,2009,1122.0,https://www.yumpu.com/en/document/view/12210693/annual-report-and-accounts-2009-bg-group
03690065,BG Group,2010,1296.0,https://www.rns-pdf.londonstockexchange.com/rns/9005D_-2011-3-30.pdf
03690065,BG Group,2012,1012.0,https://www.shell.com/investors/information-for-shareholders/bg-documents/recommended-cash-and-share-offer-for-bg-group-plc-by-royal-dutch-shell-plc/_jcr_content/root/main/section/simple_90034901/text_970341755.multi.stream/1664200505774/e75d310f5bb616c737f4f34ef3a66f1c65eba624/bg-group-plcs-annual-report-and-audited-accounts-for-the-year-ended-31-december-2012-updt.pdf
00023307,DIAGEO PLC,1997,581.3087768554688,
06722436,Resolution Limited,2008,355.54998779296875,
06722436,Resolution Limited,2010,347.1650085449219,
06023510,Eurasian Natural Resources Corporation,2011,635.5,
06023510,Eurasian Natural Resources Corporation,2010,1048.0,
06722436,Resolution Limited,2011,424.9930114746094,
02339826,RSA Insurance Group,2016,586.0,
02247735,Sky,2016,848.0,
11606773,Standard Life,2016,372.0,
00029846,Wolseley,2016,4962.0,
04369054,LAND SECURITIES GROUP PLC,2009,730.6666259765625,
04369054,LAND SECURITIES GROUP PLC,2010,718.9332885742188,
04369054,LAND SECURITIES GROUP PLC,2011,677.8665771484375,
04369054,LAND SECURITIES GROUP PLC,2012,867.7332763671875,
04369054,LAND SECURITIES GROUP PLC,2013,1027.7332763671875,
05393279,RENTOKIL INITIAL PLC,2018,337.20001220703125,
05393279,RENTOKIL INITIAL PLC,2019,453.0,
05393279,RENTOKIL INITIAL PLC,2020,509.6000061035156,
05393279,RENTOKIL INITIAL PLC,2021,584.0,
06270876,Reckitt & Colman Plc,1995,733.565185546875,
06270876,Reckitt & Colman Plc,1994,604.959716796875,
06270876,Reckitt & Colman Plc,1993,733.7196044921875,
06270876,Reckitt & Colman Plc,1992,642.25830078125,
03909886,SCHRODERS PLC,2010,315.3500061035156,
03909886,SCHRODERS PLC,2011,223.3800048828125,
03909886,SCHRODERS PLC,2012,286.6199951171875,
02081330,Capita Group,2001,4605.47802734375,
00596337,SPIRAX GROUP PLC,2024,6855.0,
04256886,Marks and Spencer Group,2005,479.4364013671875,
04256886,Marks and Spencer Group,2006,680.7047729492188,
04256886,Marks and Spencer Group,2007,531.6522216796875,
04256886,Marks and Spencer Group,2008,203.8791046142578,
04256886,Marks and Spencer Group,2009,381.650390625,
04120344,WHITBREAD PLC,2009,1212.22216796875,
04120344,WHITBREAD PLC,2010,1537.8297119140625,
04120344,WHITBREAD PLC,2011,1343.66796875,
04120344,WHITBREAD PLC,2012,2102.2734375,
04120344,WHITBREAD PLC,2013,3222.5693359375,
04120344,WHITBREAD PLC,2014,4098.015625,
04120344,WHITBREAD PLC,2015,3780.999267578125,
04120344,WHITBREAD PLC,2016,3244.047607421875,
04120344,WHITBREAD PLC,2017,3436.490966796875,
SC045551,NATWEST GROUP PLC,2021,243.06149291992188,
SC045551,NATWEST GROUP PLC,2022,265.20001220703125,
SC045551,NATWEST GROUP PLC,2023,219.3999938964844,
00029423,Whitbread,2007,1202.7718505859375,
00029423,Whitbread,2008,787.8154907226562,
00041424,UNILEVER PLC,2007,1890.0,
00445790,TESCO PLC,2011,511.0364074707031,
00445790,TESCO PLC,2012,425.5997924804687,
00445790,TESCO PLC,2013,423.5097961425781,
00445790,TESCO PLC,2014,239.39990234375,
00445790,TESCO PLC,2018,240.7931976318359,
00445790,TESCO PLC,2019,323.2532043457031,
00445790,TESCO PLC,2020,293.10650634765625,
00445790,TESCO PLC,2021,289.8999938964844,
00445790,TESCO PLC,2022,224.1999969482422,
00445790,TESCO PLC,2023,290.5,
00445790,TESCO PLC,2024,368.2999877929687,
00012901,F&C INVESTMENT TRUST PLC,2022,904.0,
00012901,F&C INVESTMENT TRUST PLC,2023,962.0,
00012901,F&C INVESTMENT TRUST PLC,2024,1108.0,
05562053,Drax Group,2006,854.2498168945312,
05562053,Drax Group,2008,561.0,
02081330,Capita Group,2007,6384.50439453125,
00041424,UNILEVER PLC,1988,945.5289916992188,
00041424,UNILEVER PLC,1989,28.35460090637207,
00041424,UNILEVER PLC,1990,26.56570053100586,
00041424,UNILEVER PLC,1991,35.08330154418945,
00041424,UNILEVER PLC,1992,43.39250183105469,
00041424,UNILEVER PLC,1993,46.790401458740234,
00041424,UNILEVER PLC,1994,45.04010009765625,
00041424,UNILEVER PLC,1995,51.45029830932617,
00041424,UNILEVER PLC,1996,55.085899353027344,
00041424,UNILEVER PLC,1997,1296.7113037109375,
00041424,UNILEVER PLC,1998,5482.02734375,
00041424,UNILEVER PLC,1999,1011.111083984375,
00041424,UNILEVER PLC,2000,1273.333251953125,
00041424,UNILEVER PLC,2001,1253.333251953125,
00041424,UNILEVER PLC,2002,1313.333251953125,
00041424,UNILEVER PLC,2003,1157.22216796875,
00041424,UNILEVER PLC,2004,1136.6666259765625,
00041424,UNILEVER PLC,2005,1281.111083984375,
00041424,UNILEVER PLC,2018,4393.86279296875,
00035161,NEXT PLC,2018,3991.0,
00035161,NEXT PLC,2019,7018.0,
00035161,NEXT PLC,2020,7086.0,
00035161,NEXT PLC,2021,8150.0,
00035161,NEXT PLC,2022,5806.0,
00035161,NEXT PLC,2023,8118.0,
00035161,NEXT PLC,2024,9498.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2002,620.5,
03407696,BRITISH AMERICAN TOBACCO PLC,2003,770.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2004,897.5,
03407696,BRITISH AMERICAN TOBACCO PLC,2005,1300.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2006,1429.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2010,2463.5,
02081330,Capita Group,2012,6905.875,
04190816,BT GROUP PLC,2021,169.5500030517578,
04190816,BT GROUP PLC,2022,112.0500030517578,
04190816,BT GROUP PLC,2023,123.5999984741211,
04190816,BT GROUP PLC,2024,144.0500030517578,
14072248,Carnival,2017,4892.0,
14072248,Carnival,2016,4125.0,
14072248,Carnival,2015,3866.0,
14072248,Carnival,2014,2919.0,
14072248,Carnival,2013,2501.0,
14072248,Carnival,2012,2358.0,
14072248,Carnival,2011,2126.0,
14072248,Carnival,2010,2982.0,
14072248,Carnival,2009,2135.0,
14072248,Carnival,2008,1509.0,
14072248,Carnival,2007,2219.0,
14072248,Carnival,2006,2588.0,
14072248,Carnival,2005,3300.0,
14072248,Carnival,2004,3178.0,
14072248,Carnival,2003,2251.0,
04083914,COMPASS GROUP PLC,2015,1222.00048828125,
04083914,COMPASS GROUP PLC,2016,1561.0406494140625,
04083914,COMPASS GROUP PLC,2017,1600.0,
04083914,COMPASS GROUP PLC,2018,16.5,
04083914,COMPASS GROUP PLC,2019,18.899999618530273,
04083914,COMPASS GROUP PLC,2020,13.630000114440918,
04083914,COMPASS GROUP PLC,2021,1651.0,
04083914,COMPASS GROUP PLC,2022,1917.5,
04083914,COMPASS GROUP PLC,2023,2146.0,
04083914,COMPASS GROUP PLC,2024,2662.0,
04083914,COMPASS GROUP PLC,2005,243.65269470214844,
04083914,COMPASS GROUP PLC,2006,320.4502868652344,
04083914,COMPASS GROUP PLC,2007,340.8927917480469,
FC037925,ENTAIN PLC,2022,1321.5,
FC037925,ENTAIN PLC,2023,994.2000122070312,
FC037925,ENTAIN PLC,2024,687.2000122070312,
03407696,BRITISH AMERICAN TOBACCO PLC,1999,351.75,
03407696,BRITISH AMERICAN TOBACCO PLC,2000,509.75,
03888792,GlaxoSmithKline,2018,1502.1717529296875,
03888792,GlaxoSmithKline,2019,1792.08935546875,
03888792,GlaxoSmithKline,2020,1351.8740234375,
03888792,GlaxoSmithKline,2021,1618.4208984375,
00102498,The British Petroleum Company PLC,1989,169.0,
03888792,GlaxoSmithKline,2001,1735.67724609375,
03888792,GlaxoSmithKline,2002,1200.7703857421875,
03888792,GlaxoSmithKline,2003,1289.4178466796875,
03888792,GlaxoSmithKline,2004,1230.9910888671875,
03888792,GlaxoSmithKline,2005,1479.8084716796875,
03888792,GlaxoSmithKline,2006,1353.8887939453125,
14840880,Intermediate Capital Grup,2021,2194.0,
14840880,Intermediate Capital Grup,2020,1726.0,
14840880,INTERMEDIATE CAPITAL GROUP PLC,2024,2066.0,
14840880,INTERMEDIATE CAPITAL GROUP PLC,2023,1680.5,
04369054,LAND SECURITIES GROUP PLC,2018,804.4000244140625,
04369054,LAND SECURITIES GROUP PLC,2019,990.0,
04369054,LAND SECURITIES GROUP PLC,2020,673.7999877929688,
04369054,LAND SECURITIES GROUP PLC,2021,776.4000244140625,
04369054,LAND SECURITIES GROUP PLC,2022,621.4000244140625,
04369054,LAND SECURITIES GROUP PLC,2023,704.7999877929688,
04369054,LAND SECURITIES GROUP PLC,2024,584.0,
00102498,The British Petroleum Company PLC,1991,146.5,
SC095000,LLOYDS BANKING GROUP PLC,2024,54.779998779296875,
00551412,Land Securities,1988,514.71630859375,
00551412,Land Securities,1989,509.02880859375,
00551412,Land Securities,1990,495.7579956054687,
00551412,Land Securities,1991,424.66461181640625,
00551412,Land Securities,1992,424.66461181640625,
00551412,Land Securities,1993,749.7985229492188,
00551412,Land Securities,1994,564.9556274414062,
00551412,Land Securities,1995,584.86181640625,
00551412,Land Securities,1996,705.24658203125,
00551412,Land Securities,1997,919.4747924804688,
00551412,Land Securities,1998,733.6840209960938,
00551412,Land Securities,1999,657.8510131835938,
00233112,B.A.T. Industries Plc,1995,527.4730224609375,
00233112,B.A.T. Industries Plc,1996,450.3280029296875,
00233112,B.A.T. Industries Plc,1997,514.9019775390625,
SC095000,LLOYDS BANKING GROUP PLC,2019,62.5,
SC095000,LLOYDS BANKING GROUP PLC,2018,51.849998474121094,
SC095000,LLOYDS BANKING GROUP PLC,2017,68.05999755859375,
SC095000,LLOYDS BANKING GROUP PLC,2003,291.0347900390625,
SC095000,LLOYDS BANKING GROUP PLC,2001,484.6249084472656,
SC095000,LLOYDS BANKING GROUP PLC,2000,459.93890380859375,
SC095000,LLOYDS BANKING GROUP PLC,1999,503.139404296875,
04031152,NATIONAL GRID PLC,2023,1058.0,
04031152,NATIONAL GRID PLC,2022,997.4000244140624,
04031152,NATIONAL GRID PLC,2021,1059.800048828125,
04031152,NATIONAL GRID PLC,2020,865.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2018,2500.0,
04031152,NATIONAL GRID PLC,2019,944.2999877929688,
04031152,NATIONAL GRID PLC,2018,764.2000122070312,
04031152,NATIONAL GRID PLC,2017,875.0999755859375,
04031152,NATIONAL GRID PLC,2016,1038.108642578125,
04031152,NATIONAL GRID PLC,2013,859.635986328125,
04031152,NATIONAL GRID PLC,2012,766.9088134765625,
04031152,NATIONAL GRID PLC,2011,681.81787109375,
04031152,NATIONAL GRID PLC,2010,603.2725219726562,
04031152,NATIONAL GRID PLC,2009,656.60302734375,
04031152,NATIONAL GRID PLC,2008,661.43798828125,
04031152,NATIONAL GRID PLC,2007,806.4902954101562,
04031152,NATIONAL GRID PLC,2006,712.6898193359375,
04031152,NATIONAL GRID PLC,2005,549.747802734375,
04031152,NATIONAL GRID PLC,2004,544.4301147460938,
03407696,BRITISH AMERICAN TOBACCO PLC,2024,2880.0,
04083914,COMPASS GROUP PLC,2011,675.1555786132812,
03140769,The Rank Group,1996,561.5722045898438,
04083914,COMPASS GROUP PLC,2012,801.1256713867188,
04083914,COMPASS GROUP PLC,2013,1069.6409912109375,
04369054,LAND SECURITIES GROUP PLC,2002,744.1110229492188,
04369054,LAND SECURITIES GROUP PLC,2003,940.3289184570312,
SC045551,Royal Bank of Scotland Group,1997,2381.720947265625,
SC045551,Royal Bank of Scotland Group,1998,2957.894287109375,
SC045551,Royal Bank of Scotland Group,1999,3383.091552734375,
SC045551,Royal Bank of Scotland Group,2000,4876.150390625,
03528619,North West Water,1995,616.0,
03528619,North West Water,1994,541.0,
03528619,North West Water,1993,584.9000244140625,
03528619,North West Water,1992,475.6000061035156,
03528619,North West Water,1991,333.3999938964844,
03528619,North West Water,1990,337.3999938964844,
00035161,NEXT PLC,2001,895.0,
00035161,NEXT PLC,2002,736.5,
00035161,NEXT PLC,2003,1123.0,
00035161,NEXT PLC,2004,1650.0,
00035161,NEXT PLC,2005,1535.0,
00035161,NEXT PLC,2006,1800.0,
00035161,NEXT PLC,2007,1624.0,
00035161,NEXT PLC,2008,1081.0,
04369054,LAND SECURITIES GROUP PLC,2014,1234.13330078125,
03140769,The Rank Group,1997,437.1375122070313,
04369054,LAND SECURITIES GROUP PLC,2015,1255.466552734375,
04369054,LAND SECURITIES GROUP PLC,2016,1137.066650390625,
04369054,LAND SECURITIES GROUP PLC,2017,1008.0,
04256886,Marks and Spencer Group,2002,299.0544128417969,
06270876,RECKITT BENCKISER GROUP PLC,2024,4833.0,
06270876,RECKITT BENCKISER GROUP PLC,2023,5420.0,
06270876,RECKITT BENCKISER GROUP PLC,2022,5754.0,
06270876,RECKITT BENCKISER GROUP PLC,2021,6342.0,
06270876,RECKITT BENCKISER GROUP PLC,2020,6814.58349609375,
06270876,RECKITT BENCKISER GROUP PLC,2019,6384.375,
06270876,RECKITT BENCKISER GROUP PLC,2018,6263.54150390625,
06270876,RECKITT BENCKISER GROUP PLC,2017,6919.0,
06270876,RECKITT BENCKISER GROUP PLC,2015,6281.0,
06270876,RECKITT BENCKISER GROUP PLC,2014,5210.0,
06270876,RECKITT BENCKISER GROUP PLC,2013,4684.68505859375,
06270876,RECKITT BENCKISER GROUP PLC,2012,3791.34033203125,
06270876,RECKITT BENCKISER GROUP PLC,2011,3108.13671875,
06270876,RECKITT BENCKISER GROUP PLC,2010,3445.340087890625,
06270876,RECKITT BENCKISER GROUP PLC,2009,3280.159423828125,
06270876,RECKITT BENCKISER GROUP PLC,2008,2519.740966796875,
06270876,RECKITT BENCKISER GROUP PLC,2007,2848.14794921875,
06270876,RECKITT BENCKISER GROUP PLC,2006,2281.255126953125,
06270876,RECKITT BENCKISER GROUP PLC,2005,1876.61083984375,
06270876,RECKITT BENCKISER GROUP PLC,2004,1538.429931640625,
06270876,RECKITT BENCKISER GROUP PLC,2003,1235.4354248046875,
06270876,RECKITT BENCKISER GROUP PLC,2002,1177.768798828125,
06270876,RECKITT BENCKISER GROUP PLC,2001,977.4014282226562,
06270876,RECKITT BENCKISER GROUP PLC,2000,901.1641235351562,
06270876,RECKITT BENCKISER GROUP PLC,1999,567.3814697265625,
06270876,Reckitt & Colman Plc,1998,722.2996826171875,
06270876,Reckitt & Colman Plc,1997,933.4183959960938,
06270876,Reckitt & Colman Plc,1996,707.6386108398438,
04256886,Marks and Spencer Group,2003,274.3705139160156,
00102498,The British Petroleum Company PLC,1997,400.0,
06270876,Reckitt & Colman Plc,1991,655.4697875976562,
06270876,Reckitt & Colman Plc,1990,525.595703125,
06270876,Reckitt & Colman Plc,1989,519.0910034179688,
06270876,Reckitt & Colman Plc,1988,373.16009521484375,
05393279,RENTOKIL INITIAL PLC,2022,508.0,
05393279,RENTOKIL INITIAL PLC,2023,440.7999877929687,
00218107,Rentokil,1991,75.5999984741211,
00218107,Rentokil,1992,105.0,
00218107,Rentokil,1993,120.5,
00218107,Rentokil,1994,114.5,
00218107,Rentokil,1995,167.5,
00218107,Rentokil,1996,219.5,
00218107,Rentokil,1997,265.0,
00218107,Rentokil,1998,453.0,
03909886,SCHRODERS PLC,2022,436.0,
03909886,SCHRODERS PLC,2023,429.8999938964844,
03909886,SCHRODERS PLC,2024,323.6000061035156,
03909886,Schroders,2005,161.5,
03909886,Schroders,2004,127.66999816894533,
03909886,Schroders,2003,107.44000244140624,
03909886,Schroders,2002,86.87000274658203,
03909886,Schroders,1993,38.087501525878906,
04256886,Marks and Spencer Group,2004,325.6369934082031,
03909886,SCHRODERS PLC,2013,441.6600036621094,
03909886,SCHRODERS PLC,2014,456.6199951171875,
13246881,Segro,2009,329.45111083984375,
13246881,SEGRO PLC,2024,701.2000122070312,
13246881,SEGRO PLC,2023,886.4000244140625,
13246881,SEGRO PLC,2022,763.5999755859375,
13246881,SEGRO PLC,2021,1436.5,
13246881,SEGRO PLC,2020,947.5999755859376,
13246881,SEGRO PLC,2019,897.2000122070312,
13246881,SEGRO PLC,2018,588.5999755859375,
13246881,SEGRO PLC,2017,587.0,
03909886,SCHRODERS PLC,2015,505.9200134277344,
03909886,SCHRODERS PLC,2016,509.6600036621094,
15436803,Spirax-Sarco Engineering,2023,10505.0,
15436803,Spirax-Sarco Engineering,2022,10615.0,
15436803,Spirax-Sarco Engineering,2021,16050.0,
04256886,Marks and Spencer Group,2010,350.32080078125,
15436803,Spirax-Sarco Engineering,2020,11295.0,
15436803,Spirax-Sarco Engineering,2019,8890.0,
15436803,Spirax-Sarco Engineering,2018,6240.0,
11775757,Sports Direct International,2015,577.0,
11775757,Sports Direct International,2014,711.0,
11775757,Sports Direct International,2013,715.0,
05393279,RENTOKIL INITIAL PLC,2017,318.0,
00214436,Marks and Spencer,1989,237.2122039794922,
00214436,Marks and Spencer,1990,263.83160400390625,
00214436,Marks and Spencer,1991,329.4932861328125,
00214436,Marks and Spencer,1992,389.8320007324219,
00214436,Marks and Spencer,1993,536.5363159179688,
00214436,Marks and Spencer,1994,470.873291015625,
00214436,Marks and Spencer,1995,527.742919921875,
04120344,WHITBREAD PLC,2019,4163.30908203125,
04120344,WHITBREAD PLC,2020,3100.0,
04120344,WHITBREAD PLC,2021,2995.0,
04120344,WHITBREAD PLC,2022,2570.0,
04120344,WHITBREAD PLC,2023,3656.0,
04120344,WHITBREAD PLC,2024,2946.0,
00214436,Marks and Spencer,1996,575.826171875,
00214436,Marks and Spencer,1997,702.4844970703125,
00214436,Marks and Spencer,1998,487.7294006347656,
00214436,Marks and Spencer,1999,348.7184143066406,
00214436,Marks and Spencer,2000,218.1336975097656,
00214436,Marks and Spencer,2001,428.05810546875,
SC045551,NATWEST GROUP PLC,2024,402.1000061035156,
16133984,Abrdn,2021,240.8999938964844,
16133984,Standard Life Aberdeen,2020,281.29998779296875,
16133984,Standard Life Aberdeen,2019,328.1000061035156,
16133984,Standard Life Aberdeen,2018,256.75,
16133984,Standard Life Aberdeen,2017,498.9714050292969,
02081330,Capita Group,2005,3915.0087890625,
00604574,BARRATT REDROW PLC,2024,440.1000061035156,
00218107,Rentokil,1999,225.75,
00218107,Rentokil,2000,231.0,
00218107,Rentokil,2001,276.0,
00218107,Rentokil,2002,220.0,
15998687,Barratt Developments,2023,562.5999755859375,
15998687,Barratt Developments,2022,396.7999877929687,
15998687,Barratt Developments,2021,748.0,
00218107,Rentokil,2003,190.0,
00218107,Rentokil,2004,147.75,
00218107,Rentokil,2005,163.5,
00029423,Whitbread,1988,353.7294006347656,
00029423,Whitbread,1989,461.0273132324219,
00029423,Whitbread,1990,515.2650756835938,
00029423,Whitbread,1991,503.4732971191406,
00029423,Whitbread,1992,573.0401000976562,
00029423,Whitbread,1993,773.5950927734375,
00029423,Whitbread,1994,753.589111328125,
00029423,Whitbread,1995,897.965576171875,
00029423,Whitbread,1996,1037.1800537109375,
00029423,Whitbread,1997,1175.734619140625,
00929027,National Westminster Bank,1988,431.3594970703125,
00929027,National Westminster Bank,1989,650.1204833984375,
00929027,National Westminster Bank,1990,492.9822998046875,
00929027,National Westminster Bank,1991,492.9822998046875,
00929027,National Westminster Bank,1994,1212.428466796875,
00929027,National Westminster Bank,1996,1736.22216796875,
00929027,National Westminster Bank,1997,2381.720947265625,
00929027,National Westminster Bank,1998,2957.894287109375,
00929027,National Westminster Bank,1999,3383.091552734375,
SC045551,Royal Bank of Scotland Group,1988,431.3594970703125,
SC045551,Royal Bank of Scotland Group,1989,650.1204833984375,
SC045551,Royal Bank of Scotland Group,1990,492.9822998046875,
SC045551,Royal Bank of Scotland Group,1991,492.9822998046875,
SC045551,Royal Bank of Scotland Group,1992,642.4176025390625,
SC045551,Royal Bank of Scotland Group,1993,1404.999755859375,
SC045551,Royal Bank of Scotland Group,1994,1212.428466796875,
SC045551,Royal Bank of Scotland Group,1995,1805.5478515625,
SC045551,Royal Bank of Scotland Group,1996,1736.22216796875,
SC045551,Royal Bank of Scotland Group,2011,217.322998046875,
SC045551,Royal Bank of Scotland Group,2012,349.46148681640625,
SC045551,Royal Bank of Scotland Group,2013,364.1076049804687,
SC045551,Royal Bank of Scotland Group,2016,241.8769073486328,
SC045551,Royal Bank of Scotland Group,2018,233.36920166015625,
SC045551,Royal Bank of Scotland Group,2019,258.78460693359375,
00102498,The British Petroleum Company PLC,1995,269.25,
00102498,The British Petroleum Company PLC,1996,350.25,
00076535,Tate & Lyle,1991,467.8331909179687,
